Curs,Estudi,Codi àrea territorial,Àrea territorial,Codi comarca,Comarca,Codi municipi,Municipi,Codi districte,Districte,Naturalesa,Titularitat,Nivell,Sexe,Concert,Resultat de l'avaluació,Alumnes avaluats
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0108,CONSORCI D'EDUCACIÓ DE BARCELONA,13,BARCELONÈS,08019,BARCELONA,0801902,EIXAMPLE,PRIVAT,ESGLÉSIA CATÒLICA,1,HOME,SI,PROMOCIONEN SENSE PENDENTS,20
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0108,CONSORCI D'EDUCACIÓ DE BARCELONA,13,BARCELONÈS,08019,BARCELONA,0801902,EIXAMPLE,PRIVAT,ESGLÉSIA CATÒLICA,2,DONA,SI,NO PROMOCIONEN,2
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0108,CONSORCI D'EDUCACIÓ DE BARCELONA,13,BARCELONÈS,08019,BARCELONA,0801902,EIXAMPLE,PRIVAT,ESGLÉSIA CATÒLICA,2,DONA,SI,PROMOCIONEN AMB PENDENTS,5
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0108,CONSORCI D'EDUCACIÓ DE BARCELONA,13,BARCELONÈS,08019,BARCELONA,0801902,EIXAMPLE,PRIVAT,ESGLÉSIA CATÒLICA,2,DONA,SI,PROMOCIONEN SENSE PENDENTS,20
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0108,CONSORCI D'EDUCACIÓ DE BARCELONA,13,BARCELONÈS,08019,BARCELONA,0801902,EIXAMPLE,PRIVAT,ESGLÉSIA CATÒLICA,2,HOME,SI,NO PROMOCIONEN,1
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0108,CONSORCI D'EDUCACIÓ DE BARCELONA,13,BARCELONÈS,08019,BARCELONA,0801902,EIXAMPLE,PRIVAT,ESGLÉSIA CATÒLICA,2,HOME,SI,PROMOCIONEN AMB PENDENTS,5
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0108,CONSORCI D'EDUCACIÓ DE BARCELONA,13,BARCELONÈS,08019,BARCELONA,0801902,EIXAMPLE,PRIVAT,ESGLÉSIA CATÒLICA,2,HOME,SI,PROMOCIONEN SENSE PENDENTS,24
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0108,CONSORCI D'EDUCACIÓ DE BARCELONA,13,BARCELONÈS,08019,BARCELONA,0801902,EIXAMPLE,PRIVAT,ESGLÉSIA CATÒLICA,3,DONA,SI,NO PROMOCIONEN,4
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0108,CONSORCI D'EDUCACIÓ DE BARCELONA,13,BARCELONÈS,08019,BARCELONA,0801902,EIXAMPLE,PRIVAT,ESGLÉSIA CATÒLICA,3,DONA,SI,PROMOCIONEN AMB PENDENTS,11
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0108,CONSORCI D'EDUCACIÓ DE BARCELONA,13,BARCELONÈS,08019,BARCELONA,0801902,EIXAMPLE,PRIVAT,ESGLÉSIA CATÒLICA,3,DONA,SI,PROMOCIONEN SENSE PENDENTS,22
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0108,CONSORCI D'EDUCACIÓ DE BARCELONA,13,BARCELONÈS,08019,BARCELONA,0801902,EIXAMPLE,PRIVAT,ESGLÉSIA CATÒLICA,3,HOME,SI,NO PROMOCIONEN,1
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0108,CONSORCI D'EDUCACIÓ DE BARCELONA,13,BARCELONÈS,08019,BARCELONA,0801902,EIXAMPLE,PRIVAT,ESGLÉSIA CATÒLICA,3,HOME,SI,PROMOCIONEN AMB PENDENTS,8
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0108,CONSORCI D'EDUCACIÓ DE BARCELONA,13,BARCELONÈS,08019,BARCELONA,0801902,EIXAMPLE,PRIVAT,ESGLÉSIA CATÒLICA,3,HOME,SI,PROMOCIONEN SENSE PENDENTS,17
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0108,CONSORCI D'EDUCACIÓ DE BARCELONA,13,BARCELONÈS,08019,BARCELONA,0801902,EIXAMPLE,PRIVAT,ESGLÉSIA CATÒLICA,4,DONA,SI,NO PROMOCIONEN,1
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0108,CONSORCI D'EDUCACIÓ DE BARCELONA,13,BARCELONÈS,08019,BARCELONA,0801902,EIXAMPLE,PRIVAT,ESGLÉSIA CATÒLICA,4,DONA,SI,PROMOCIONEN SENSE PENDENTS,17
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0108,CONSORCI D'EDUCACIÓ DE BARCELONA,13,BARCELONÈS,08019,BARCELONA,0801902,EIXAMPLE,PRIVAT,ESGLÉSIA CATÒLICA,4,HOME,SI,NO PROMOCIONEN,2
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0108,CONSORCI D'EDUCACIÓ DE BARCELONA,13,BARCELONÈS,08019,BARCELONA,0801902,EIXAMPLE,PRIVAT,ESGLÉSIA CATÒLICA,4,HOME,SI,PROMOCIONEN SENSE PENDENTS,23
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0108,CONSORCI D'EDUCACIÓ DE BARCELONA,13,BARCELONÈS,08019,BARCELONA,0801902,EIXAMPLE,PRIVAT,ESGLÉSIA CATÒLICA,4,NINF,SI,PROMOCIONEN AMB PENDENTS,11
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0108,CONSORCI D'EDUCACIÓ DE BARCELONA,13,BARCELONÈS,08019,BARCELONA,0801902,EIXAMPLE,PRIVAT,FUNDACIONS,1,DONA,SI,NO PROMOCIONEN,3
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0108,CONSORCI D'EDUCACIÓ DE BARCELONA,13,BARCELONÈS,08019,BARCELONA,0801902,EIXAMPLE,PRIVAT,FUNDACIONS,1,DONA,SI,PROMOCIONEN AMB PENDENTS,17
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0108,CONSORCI D'EDUCACIÓ DE BARCELONA,13,BARCELONÈS,08019,BARCELONA,0801902,EIXAMPLE,PRIVAT,FUNDACIONS,1,DONA,SI,PROMOCIONEN SENSE PENDENTS,178
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0108,CONSORCI D'EDUCACIÓ DE BARCELONA,13,BARCELONÈS,08019,BARCELONA,0801902,EIXAMPLE,PRIVAT,FUNDACIONS,1,HOME,SI,NO PROMOCIONEN,3
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0108,CONSORCI D'EDUCACIÓ DE BARCELONA,13,BARCELONÈS,08019,BARCELONA,0801902,EIXAMPLE,PRIVAT,FUNDACIONS,1,HOME,SI,PROMOCIONEN AMB PENDENTS,21
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0108,CONSORCI D'EDUCACIÓ DE BARCELONA,13,BARCELONÈS,08019,BARCELONA,0801902,EIXAMPLE,PRIVAT,FUNDACIONS,1,HOME,SI,PROMOCIONEN SENSE PENDENTS,181
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0108,CONSORCI D'EDUCACIÓ DE BARCELONA,13,BARCELONÈS,08019,BARCELONA,0801902,EIXAMPLE,PRIVAT,FUNDACIONS,2,DONA,SI,NO PROMOCIONEN,1
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0108,CONSORCI D'EDUCACIÓ DE BARCELONA,13,BARCELONÈS,08019,BARCELONA,0801902,EIXAMPLE,PRIVAT,FUNDACIONS,2,DONA,SI,PROMOCIONEN AMB PENDENTS,13
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0108,CONSORCI D'EDUCACIÓ DE BARCELONA,13,BARCELONÈS,08019,BARCELONA,0801902,EIXAMPLE,PRIVAT,FUNDACIONS,2,DONA,SI,PROMOCIONEN SENSE PENDENTS,167
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0108,CONSORCI D'EDUCACIÓ DE BARCELONA,13,BARCELONÈS,08019,BARCELONA,0801902,EIXAMPLE,PRIVAT,FUNDACIONS,2,HOME,SI,NO PROMOCIONEN,11
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0108,CONSORCI D'EDUCACIÓ DE BARCELONA,13,BARCELONÈS,08019,BARCELONA,0801902,EIXAMPLE,PRIVAT,FUNDACIONS,2,HOME,SI,PROMOCIONEN AMB PENDENTS,29
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0108,CONSORCI D'EDUCACIÓ DE BARCELONA,13,BARCELONÈS,08019,BARCELONA,0801902,EIXAMPLE,PRIVAT,FUNDACIONS,2,HOME,SI,PROMOCIONEN SENSE PENDENTS,179
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0108,CONSORCI D'EDUCACIÓ DE BARCELONA,13,BARCELONÈS,08019,BARCELONA,0801902,EIXAMPLE,PRIVAT,FUNDACIONS,3,DONA,SI,NO PROMOCIONEN,10
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0108,CONSORCI D'EDUCACIÓ DE BARCELONA,13,BARCELONÈS,08019,BARCELONA,0801902,EIXAMPLE,PRIVAT,FUNDACIONS,3,DONA,SI,PROMOCIONEN AMB PENDENTS,28
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0108,CONSORCI D'EDUCACIÓ DE BARCELONA,13,BARCELONÈS,08019,BARCELONA,0801902,EIXAMPLE,PRIVAT,FUNDACIONS,3,DONA,SI,PROMOCIONEN SENSE PENDENTS,169
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0108,CONSORCI D'EDUCACIÓ DE BARCELONA,13,BARCELONÈS,08019,BARCELONA,0801902,EIXAMPLE,PRIVAT,FUNDACIONS,3,HOME,SI,NO PROMOCIONEN,21
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0108,CONSORCI D'EDUCACIÓ DE BARCELONA,13,BARCELONÈS,08019,BARCELONA,0801902,EIXAMPLE,PRIVAT,FUNDACIONS,3,HOME,SI,PROMOCIONEN AMB PENDENTS,36
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0108,CONSORCI D'EDUCACIÓ DE BARCELONA,13,BARCELONÈS,08019,BARCELONA,0801902,EIXAMPLE,PRIVAT,FUNDACIONS,3,HOME,SI,PROMOCIONEN SENSE PENDENTS,148
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0108,CONSORCI D'EDUCACIÓ DE BARCELONA,13,BARCELONÈS,08019,BARCELONA,0801902,EIXAMPLE,PRIVAT,FUNDACIONS,4,DONA,SI,NO PROMOCIONEN,17
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0108,CONSORCI D'EDUCACIÓ DE BARCELONA,13,BARCELONÈS,08019,BARCELONA,0801902,EIXAMPLE,PRIVAT,FUNDACIONS,4,DONA,SI,PROMOCIONEN SENSE PENDENTS,180
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0108,CONSORCI D'EDUCACIÓ DE BARCELONA,13,BARCELONÈS,08019,BARCELONA,0801902,EIXAMPLE,PRIVAT,FUNDACIONS,4,HOME,SI,NO PROMOCIONEN,10
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0108,CONSORCI D'EDUCACIÓ DE BARCELONA,13,BARCELONÈS,08019,BARCELONA,0801902,EIXAMPLE,PRIVAT,FUNDACIONS,4,HOME,SI,PROMOCIONEN SENSE PENDENTS,168
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0108,CONSORCI D'EDUCACIÓ DE BARCELONA,13,BARCELONÈS,08019,BARCELONA,0801902,EIXAMPLE,PRIVAT,FUNDACIONS,4,NINF,SI,PROMOCIONEN AMB PENDENTS,15
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0108,CONSORCI D'EDUCACIÓ DE BARCELONA,13,BARCELONÈS,08019,BARCELONA,0801902,EIXAMPLE,PRIVAT,ORDES I CONGREGACIONS CATÒLICS,1,DONA,SI,NO PROMOCIONEN,7
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0108,CONSORCI D'EDUCACIÓ DE BARCELONA,13,BARCELONÈS,08019,BARCELONA,0801902,EIXAMPLE,PRIVAT,ORDES I CONGREGACIONS CATÒLICS,1,DONA,SI,PROMOCIONEN AMB PENDENTS,53
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0108,CONSORCI D'EDUCACIÓ DE BARCELONA,13,BARCELONÈS,08019,BARCELONA,0801902,EIXAMPLE,PRIVAT,ORDES I CONGREGACIONS CATÒLICS,1,DONA,SI,PROMOCIONEN SENSE PENDENTS,233
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0108,CONSORCI D'EDUCACIÓ DE BARCELONA,13,BARCELONÈS,08019,BARCELONA,0801902,EIXAMPLE,PRIVAT,ORDES I CONGREGACIONS CATÒLICS,1,HOME,SI,NO PROMOCIONEN,13
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0108,CONSORCI D'EDUCACIÓ DE BARCELONA,13,BARCELONÈS,08019,BARCELONA,0801902,EIXAMPLE,PRIVAT,ORDES I CONGREGACIONS CATÒLICS,1,HOME,SI,PROMOCIONEN AMB PENDENTS,97
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0108,CONSORCI D'EDUCACIÓ DE BARCELONA,13,BARCELONÈS,08019,BARCELONA,0801902,EIXAMPLE,PRIVAT,ORDES I CONGREGACIONS CATÒLICS,1,HOME,SI,PROMOCIONEN SENSE PENDENTS,245
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0108,CONSORCI D'EDUCACIÓ DE BARCELONA,13,BARCELONÈS,08019,BARCELONA,0801902,EIXAMPLE,PRIVAT,ORDES I CONGREGACIONS CATÒLICS,2,DONA,SI,NO PROMOCIONEN,8
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0108,CONSORCI D'EDUCACIÓ DE BARCELONA,13,BARCELONÈS,08019,BARCELONA,0801902,EIXAMPLE,PRIVAT,ORDES I CONGREGACIONS CATÒLICS,2,DONA,SI,PROMOCIONEN AMB PENDENTS,58
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0108,CONSORCI D'EDUCACIÓ DE BARCELONA,13,BARCELONÈS,08019,BARCELONA,0801902,EIXAMPLE,PRIVAT,ORDES I CONGREGACIONS CATÒLICS,2,DONA,SI,PROMOCIONEN SENSE PENDENTS,266
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0108,CONSORCI D'EDUCACIÓ DE BARCELONA,13,BARCELONÈS,08019,BARCELONA,0801902,EIXAMPLE,PRIVAT,ORDES I CONGREGACIONS CATÒLICS,2,HOME,SI,NO PROMOCIONEN,8
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0108,CONSORCI D'EDUCACIÓ DE BARCELONA,13,BARCELONÈS,08019,BARCELONA,0801902,EIXAMPLE,PRIVAT,ORDES I CONGREGACIONS CATÒLICS,2,HOME,SI,PROMOCIONEN AMB PENDENTS,83
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0108,CONSORCI D'EDUCACIÓ DE BARCELONA,13,BARCELONÈS,08019,BARCELONA,0801902,EIXAMPLE,PRIVAT,ORDES I CONGREGACIONS CATÒLICS,2,HOME,SI,PROMOCIONEN SENSE PENDENTS,230
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0108,CONSORCI D'EDUCACIÓ DE BARCELONA,13,BARCELONÈS,08019,BARCELONA,0801902,EIXAMPLE,PRIVAT,ORDES I CONGREGACIONS CATÒLICS,3,DONA,SI,NO PROMOCIONEN,13
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0108,CONSORCI D'EDUCACIÓ DE BARCELONA,13,BARCELONÈS,08019,BARCELONA,0801902,EIXAMPLE,PRIVAT,ORDES I CONGREGACIONS CATÒLICS,3,DONA,SI,PROMOCIONEN AMB PENDENTS,84
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0108,CONSORCI D'EDUCACIÓ DE BARCELONA,13,BARCELONÈS,08019,BARCELONA,0801902,EIXAMPLE,PRIVAT,ORDES I CONGREGACIONS CATÒLICS,3,DONA,SI,PROMOCIONEN SENSE PENDENTS,239
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0108,CONSORCI D'EDUCACIÓ DE BARCELONA,13,BARCELONÈS,08019,BARCELONA,0801902,EIXAMPLE,PRIVAT,ORDES I CONGREGACIONS CATÒLICS,3,HOME,SI,NO PROMOCIONEN,22
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0108,CONSORCI D'EDUCACIÓ DE BARCELONA,13,BARCELONÈS,08019,BARCELONA,0801902,EIXAMPLE,PRIVAT,ORDES I CONGREGACIONS CATÒLICS,3,HOME,SI,PROMOCIONEN AMB PENDENTS,113
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0108,CONSORCI D'EDUCACIÓ DE BARCELONA,13,BARCELONÈS,08019,BARCELONA,0801902,EIXAMPLE,PRIVAT,ORDES I CONGREGACIONS CATÒLICS,3,HOME,SI,PROMOCIONEN SENSE PENDENTS,197
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0108,CONSORCI D'EDUCACIÓ DE BARCELONA,13,BARCELONÈS,08019,BARCELONA,0801902,EIXAMPLE,PRIVAT,ORDES I CONGREGACIONS CATÒLICS,4,DONA,SI,NO PROMOCIONEN,19
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0108,CONSORCI D'EDUCACIÓ DE BARCELONA,13,BARCELONÈS,08019,BARCELONA,0801902,EIXAMPLE,PRIVAT,ORDES I CONGREGACIONS CATÒLICS,4,DONA,SI,PROMOCIONEN SENSE PENDENTS,287
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0108,CONSORCI D'EDUCACIÓ DE BARCELONA,13,BARCELONÈS,08019,BARCELONA,0801902,EIXAMPLE,PRIVAT,ORDES I CONGREGACIONS CATÒLICS,4,HOME,SI,NO PROMOCIONEN,42
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0108,CONSORCI D'EDUCACIÓ DE BARCELONA,13,BARCELONÈS,08019,BARCELONA,0801902,EIXAMPLE,PRIVAT,ORDES I CONGREGACIONS CATÒLICS,4,HOME,SI,PROMOCIONEN SENSE PENDENTS,303
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0108,CONSORCI D'EDUCACIÓ DE BARCELONA,13,BARCELONÈS,08019,BARCELONA,0801902,EIXAMPLE,PRIVAT,ORDES I CONGREGACIONS CATÒLICS,4,NINF,SI,PROMOCIONEN AMB PENDENTS,29
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0108,CONSORCI D'EDUCACIÓ DE BARCELONA,13,BARCELONÈS,08019,BARCELONA,0801902,EIXAMPLE,PRIVAT,SOCIETATS MERCANTILS,1,DONA,NO,PROMOCIONEN SENSE PENDENTS,6
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0108,CONSORCI D'EDUCACIÓ DE BARCELONA,13,BARCELONÈS,08019,BARCELONA,0801902,EIXAMPLE,PRIVAT,SOCIETATS MERCANTILS,1,DONA,SI,PROMOCIONEN AMB PENDENTS,10
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0108,CONSORCI D'EDUCACIÓ DE BARCELONA,13,BARCELONÈS,08019,BARCELONA,0801902,EIXAMPLE,PRIVAT,SOCIETATS MERCANTILS,1,DONA,SI,PROMOCIONEN SENSE PENDENTS,76
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0108,CONSORCI D'EDUCACIÓ DE BARCELONA,13,BARCELONÈS,08019,BARCELONA,0801902,EIXAMPLE,PRIVAT,SOCIETATS MERCANTILS,1,HOME,NO,NO PROMOCIONEN,1
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0108,CONSORCI D'EDUCACIÓ DE BARCELONA,13,BARCELONÈS,08019,BARCELONA,0801902,EIXAMPLE,PRIVAT,SOCIETATS MERCANTILS,1,HOME,NO,PROMOCIONEN SENSE PENDENTS,10
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0108,CONSORCI D'EDUCACIÓ DE BARCELONA,13,BARCELONÈS,08019,BARCELONA,0801902,EIXAMPLE,PRIVAT,SOCIETATS MERCANTILS,1,HOME,SI,NO PROMOCIONEN,3
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0108,CONSORCI D'EDUCACIÓ DE BARCELONA,13,BARCELONÈS,08019,BARCELONA,0801902,EIXAMPLE,PRIVAT,SOCIETATS MERCANTILS,1,HOME,SI,PROMOCIONEN AMB PENDENTS,15
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0108,CONSORCI D'EDUCACIÓ DE BARCELONA,13,BARCELONÈS,08019,BARCELONA,0801902,EIXAMPLE,PRIVAT,SOCIETATS MERCANTILS,1,HOME,SI,PROMOCIONEN SENSE PENDENTS,89
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0108,CONSORCI D'EDUCACIÓ DE BARCELONA,13,BARCELONÈS,08019,BARCELONA,0801902,EIXAMPLE,PRIVAT,SOCIETATS MERCANTILS,2,DONA,NO,PROMOCIONEN SENSE PENDENTS,14
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0108,CONSORCI D'EDUCACIÓ DE BARCELONA,13,BARCELONÈS,08019,BARCELONA,0801902,EIXAMPLE,PRIVAT,SOCIETATS MERCANTILS,2,DONA,SI,PROMOCIONEN AMB PENDENTS,11
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0108,CONSORCI D'EDUCACIÓ DE BARCELONA,13,BARCELONÈS,08019,BARCELONA,0801902,EIXAMPLE,PRIVAT,SOCIETATS MERCANTILS,2,DONA,SI,PROMOCIONEN SENSE PENDENTS,80
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0108,CONSORCI D'EDUCACIÓ DE BARCELONA,13,BARCELONÈS,08019,BARCELONA,0801902,EIXAMPLE,PRIVAT,SOCIETATS MERCANTILS,2,HOME,NO,PROMOCIONEN AMB PENDENTS,1
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0108,CONSORCI D'EDUCACIÓ DE BARCELONA,13,BARCELONÈS,08019,BARCELONA,0801902,EIXAMPLE,PRIVAT,SOCIETATS MERCANTILS,2,HOME,NO,PROMOCIONEN SENSE PENDENTS,12
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0108,CONSORCI D'EDUCACIÓ DE BARCELONA,13,BARCELONÈS,08019,BARCELONA,0801902,EIXAMPLE,PRIVAT,SOCIETATS MERCANTILS,2,HOME,SI,NO PROMOCIONEN,4
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0108,CONSORCI D'EDUCACIÓ DE BARCELONA,13,BARCELONÈS,08019,BARCELONA,0801902,EIXAMPLE,PRIVAT,SOCIETATS MERCANTILS,2,HOME,SI,PROMOCIONEN AMB PENDENTS,20
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0108,CONSORCI D'EDUCACIÓ DE BARCELONA,13,BARCELONÈS,08019,BARCELONA,0801902,EIXAMPLE,PRIVAT,SOCIETATS MERCANTILS,2,HOME,SI,PROMOCIONEN SENSE PENDENTS,73
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0108,CONSORCI D'EDUCACIÓ DE BARCELONA,13,BARCELONÈS,08019,BARCELONA,0801902,EIXAMPLE,PRIVAT,SOCIETATS MERCANTILS,3,DONA,NO,PROMOCIONEN AMB PENDENTS,3
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0108,CONSORCI D'EDUCACIÓ DE BARCELONA,13,BARCELONÈS,08019,BARCELONA,0801902,EIXAMPLE,PRIVAT,SOCIETATS MERCANTILS,3,DONA,NO,PROMOCIONEN SENSE PENDENTS,11
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0108,CONSORCI D'EDUCACIÓ DE BARCELONA,13,BARCELONÈS,08019,BARCELONA,0801902,EIXAMPLE,PRIVAT,SOCIETATS MERCANTILS,3,DONA,SI,NO PROMOCIONEN,4
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0108,CONSORCI D'EDUCACIÓ DE BARCELONA,13,BARCELONÈS,08019,BARCELONA,0801902,EIXAMPLE,PRIVAT,SOCIETATS MERCANTILS,3,DONA,SI,PROMOCIONEN AMB PENDENTS,20
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0108,CONSORCI D'EDUCACIÓ DE BARCELONA,13,BARCELONÈS,08019,BARCELONA,0801902,EIXAMPLE,PRIVAT,SOCIETATS MERCANTILS,3,DONA,SI,PROMOCIONEN SENSE PENDENTS,65
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0108,CONSORCI D'EDUCACIÓ DE BARCELONA,13,BARCELONÈS,08019,BARCELONA,0801902,EIXAMPLE,PRIVAT,SOCIETATS MERCANTILS,3,HOME,NO,PROMOCIONEN AMB PENDENTS,3
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0108,CONSORCI D'EDUCACIÓ DE BARCELONA,13,BARCELONÈS,08019,BARCELONA,0801902,EIXAMPLE,PRIVAT,SOCIETATS MERCANTILS,3,HOME,NO,PROMOCIONEN SENSE PENDENTS,9
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0108,CONSORCI D'EDUCACIÓ DE BARCELONA,13,BARCELONÈS,08019,BARCELONA,0801902,EIXAMPLE,PRIVAT,SOCIETATS MERCANTILS,3,HOME,SI,NO PROMOCIONEN,3
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0108,CONSORCI D'EDUCACIÓ DE BARCELONA,13,BARCELONÈS,08019,BARCELONA,0801902,EIXAMPLE,PRIVAT,SOCIETATS MERCANTILS,3,HOME,SI,PROMOCIONEN AMB PENDENTS,18
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0108,CONSORCI D'EDUCACIÓ DE BARCELONA,13,BARCELONÈS,08019,BARCELONA,0801902,EIXAMPLE,PRIVAT,SOCIETATS MERCANTILS,3,HOME,SI,PROMOCIONEN SENSE PENDENTS,78
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0108,CONSORCI D'EDUCACIÓ DE BARCELONA,13,BARCELONÈS,08019,BARCELONA,0801902,EIXAMPLE,PRIVAT,SOCIETATS MERCANTILS,4,DONA,NO,PROMOCIONEN SENSE PENDENTS,14
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0108,CONSORCI D'EDUCACIÓ DE BARCELONA,13,BARCELONÈS,08019,BARCELONA,0801902,EIXAMPLE,PRIVAT,SOCIETATS MERCANTILS,4,DONA,SI,NO PROMOCIONEN,3
