"ANY","CODI_ALUMNE","PCAT","PCAT_CL","PCAT_EE","PCAST","PCAST_CL","PCAST_EE","PANG","PANG_CO","PANG_CL","PANG_EE","PFRAN","PFRAN_CO","PFRAN_CL","PFRAN_EE","PMAT","PMAT_EFM","PMAT_CR","PMAT_EST","PMAT_NC","PALE","PALE_CO","PALE_CL","PALE_EE","PCIEN","PCIEN_COMP1","PCIEN_COMP2","PCIEN_COMP3","PCIEN_COMP4","GENERE","MES_NAIXEMENT","ANY_NAIXEMENT","NATURALESA","ÀREA TERRITORIAL","HÀBITAT"
"2022","2633493677","82,6","96","62,5","81,35","96","59,38","86","93,33","100","60","","","","","97,5","100","100","100","87,5","","","","","87,78","83,33","100","80","","H","10","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","2632222600","91,3","98","81,25","79,05","88","65,63","93,4","93,33","96","90","","","","","72,78","55.56","66,67","88,89","75","","","","","55","66,67","33,33","65","","D","3","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","2639679430","64,45","72","53,13","67,15","64","71,88","78,4","93,33","96","40","","","","","54,17","66.67","55,56","55,56","37,5","","","","","57,59","83,33","44,44","45","","D","1","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","2637081055","92,7","92","93,75","86,55","88","84,38","97","100","100","90","","","","","70,83","66.67","55,56","77,78","87,5","","","","","91,11","83,33","100","90","","D","1","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","13124460224","92,6","96","87,5","89","90","87,5","100","100","100","100","","","","","75","100","33,33","100","75","","","","","77,41","83,33","88,89","60","","D","9","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","2629713207","84,05","88","78,13","82,75","90","71,88","98","93,33","100","100","","","","","89,72","77.78","100","88,89","87,5","","","","","80,74","83,33","88,89","70","","H","10","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","2626980737","80,2","92","62,5","74,05","88","53,13","96,4","93,33","96","100","","","","","91,11","88.89","88,89","88,89","100","","","","","75,19","66,67","88,89","70","","D","8","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","2624573553","77,75","90","59,38","82,65","94","65,63","77","100","80","50","","","","","85,28","88.89","66,67","100","87,5","","","","","55,93","83,33","44,44","40","","H","12","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","2633527453","77,5","100","43,75","91,35","96","84,38","100","100","100","100","","","","","79,44","88.89","88,89","66,67","75","","","","","84,07","83,33","88,89","80","","D","4","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","2625934630","65,6","76","50","79","90","62,5","66","93,33","80","20","","","","","74,72","77.78","66,67","88,89","62,5","","","","","75,19","66,67","88,89","70","","H","7","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","2629657878","84,25","80","90,63","69,15","84","46,88","88,2","86,67","88","90","","","","","87,5","100","66,67","100","87,5","","","","","77,04","83,33","77,78","70","","D","2","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","2627047277","71,95","72","71,88","82,65","94","65,63","94","100","100","80","","","","","67,5","66.67","55,56","66,67","87,5","","","","","76,67","83,33","66,67","80","","H","4","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","2637036059","75,3","88","56,25","77,65","94","53,13","85,8","93,33","92","70","","","","","67,78","55.56","66,67","88,89","50","","","","","57,41","66,67","55,56","50","","H","12","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","2628217153","78,05","78","78,13","78,95","92","59,38","96,8","100","92","100","","","","","81,11","55.56","66,67","100","100","","","","","54,07","66,67","55,56","40","","H","10","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","2631727649","86,5","90","81,25","77,85","86","65,63","73,4","73,33","76","70","","","","","58,89","77.78","33,33","77,78","50","","","","","84,44","83,33","100","70","","H","1","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","13123673753","75,65","74","78,13","82,7","92","68,75","90,6","100","84","90","","","","","63,89","44.44","66,67","66,67","75","","","","","30","41,67","33,33","15","","H","12","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","2624561332","81,55","88","71,88","92,55","98","84,38","91","100","100","70","","","","","90,83","100","77,78","100","87,5","","","","","85,74","83,33","88,89","85","","H","9","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","2637126051","51,85","76","15,63","66,8","78","50","78,8","86,67","72","80","","","","","62,78","55.56","55,56","66,67","75","","","","","61,11","66,67","66,67","50","","H","11","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","2626935741","59,65","64","53,13","74","90","50","77,4","80","96","50","","","","","97,5","100","100","100","87,5","","","","","78,52","66,67","88,89","80","","H","8","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","2629634436","85,2","92","75","77,9","84","68,75","84,4","93,33","96","60","","","","","88,06","77.78","100","100","62,5","","","","","80,74","83,33","88,89","70","","D","9","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","2641783866","36,4","44","25","64,5","70","56,25","58","53,33","60","60","","","","","66,39","77.78","55,56","88,89","37,5","","","","","42,78","50","33,33","45","","H","10","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","2639196711","74,15","84","59,38","81,45","92","65,63","95","93,33","100","90","","","","","78,61","88.89","66,67","77,78","87,5","","","","","72,04","83,33","77,78","55","","H","5","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","2640242817","89","90","87,5","83","80","87,5","87,6","100","84","80","","","","","55,28","55.56","55,56","66,67","37,5","","","","","85,56","66,67","100","90","","H","10","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","2633538674","77,9","84","68,75","80,2","92","62,5","88,8","93,33","92","80","","","","","54,44","55.56","55,56","55,56","50","","","","","66,3","50","88,89","60","","D","5","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","13124415234","60,75","70","46,88","59,65","64","53,13","48,2","66,67","48","30","","","","","33,33","33.33","22,22","33,33","50","","","","","33,7","50","11,11","40","","D","7","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","2624449795","72,9","84","56,25","77,9","84","68,75","59,8","73,33","72","30","","","","","47,78","55.56","33,33","55,56","50","","","","","81,11","83,33","100","60","","H","7","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","2628150603","69,15","84","46,88","63,3","68","56,25","92","100","80","100","","","","","85,28","55.56","100","88,89","87,5","","","","","73,7","83,33","77,78","60","","D","6","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","2627036056","69,7","62","81,25","71,65","84","53,13","90,8","100","92","80","","","","","35,83","33.33","55,56","33,33","12,5","","","","","55,19","16,67","88,89","60","","D","8","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","2628341809","84,25","80","90,63","85,25","90","78,13","90,4","93,33","96","80","","","","","59,44","88.89","55,56","66,67","25","","","","","80,37","83,33","77,78","80","","D","1","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","2624516345","82,9","84","81,25","75,4","84","62,5","92","93,33","100","80","","","","","92,22","77.78","88,89","100","100","","","","","73,89","66,67","100","55","","H","12","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","2625967405","91,35","96","84,38","81,45","92","65,63","100","100","100","100","","","","","75","66.67","55,56","100","75","","","","","81,11","83,33","100","60","","H","10","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","2624483570","83,95","92","71,88","85,15","94","71,88","100","100","100","100","","","","","81,94","88.89","66,67","88,89","87,5","","","","","67,96","83,33","55,56","65","","D","8","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","2633425239","84,1","86","81,25","75,4","84","62,5","97","100","100","90","","","","","73,33","100","55,56","88,89","50","","","","","71,48","66,67","77,78","70","","H","10","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","2637059501","78,85","96","53,13","82,75","90","71,88","100","100","100","100","","","","","85,28","88.89","66,67","100","87,5","","","","","68,33","83,33","66,67","55","","D","9","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","2624494791","75,75","70","84,38","69,45","72","65,63","62,2","66,67","68","50","","","","","45,83","33.33","55,56","66,67","12,5","","","","","43,52","50","55,56","25","","H","4","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","2627014503","83,95","92","71,88","82,8","88","75","73,2","86,67","88","40","","","","","79,72","77.78","66,67","88,89","87,5","","","","","87,78","83,33","100","80","","H","1","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","2642379132","82,8","88","75","82,75","90","71,88","87,8","100","92","70","","","","","70,28","55.56","66,67","88,89","62,5","","","","","66,67","83,33","66,67","50","","H","11","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","2628296813","86,5","90","81,25","80,2","92","62,5","95","93,33","100","90","","","","","66,11","55.56","77,78","55,56","75","","","","","72,04","83,33","77,78","55","","D","7","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","2627059499","74,15","84","59,38","","","","67,6","60","64","80","","","","","22,5","33.33","22,22","22,22","12,5","","","","","50","66,67","33,33","50","","D","7","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","2639747869","65,65","74","53,13","81,55","88","71,88","86,4","100","96","60","","","","","68,89","44.44","77,78","88,89","50","","","","","57,78","66,67","66,67","40","","D","6","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","2626867302","74,05","88","53,13","87,6","96","75","98,4","100","96","100","","","","","53,06","44.44","44,44","44,44","87,5","","","","","84,07","83,33","88,89","80","","D","10","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","2640253150","76,85","76","78,13","80,25","90","65,63","75,8","80","92","50","","","","","71,11","88.89","55,56","88,89","50","","","","","60","83,33","66,67","30","","H","12","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","13124393680","76,35","96","46,88","80,4","84","75","81,8","100","92","50","","","","","46,11","22.22","22,22","100","25","","","","","73,33","83,33","66,67","70","","H","8","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","13124314018","78","80","75","77,85","86","65,63","55,2","53,33","68","40","","","","","56,94","22.22","66,67","66,67","62,5","","","","","66,48","66,67","77,78","55","","H","5","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","2628172157","78","80","75","82,6","96","62,5","92,4","100","96","80","","","","","90,83","100","88,89","88,89","87,5","","","","","83,7","83,33","77,78","90","","D","11","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","2628307145","70,1","96","31,25","69,05","88","40,63","60,4","80","76","20","","","","","69,44","22.22","77,78","88,89","75","","","","","76,67","50","100","80","","H","3","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","2632570338","83","80","87,5","84,05","88","78,13","68,2","66,67","68","70","","","","","55,28","22.22","77,78","66,67","37,5","","","","","49,26","33,33","44,44","70","","D","2","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","2641828862","74,35","76","71,88","73","80","62,5","72,8","60","92","60","","","","","60,83","66.67","66,67","66,67","37,5","","","","","41,3","33,33","55,56","35","","H","8","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","2624528557","81,45","92","65,63","76,45","92","53,13","88","100","100","60","","","","","97,5","100","100","100","87,5","","","","","91,11","83,33","100","90","","D","3","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","2640231596","87,8","88","87,5","89,05","88","90,63","92,4","100","96","80","","","","","87,5","100","88,89","77,78","87,5","","","","","84,44","83,33","100","70","","D","4","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","2628228374","86,3","98","68,75","79","90","62,5","92,4","100","96","80","","","","","94,17","100","88,89","100","87,5","","","","","78,7","83,33","77,78","75","","H","2","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","2624460127","86,55","88","84,38","90,1","96","81,25","89,4","100","96","70","","","","","95,28","88.89","100","100","87,5","","","","","73,52","66,67","88,89","65","","D","4","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","2625945852","65,3","88","31,25","79","90","62,5","90,8","100","92","80","","","","","66,11","88.89","55,56","55,56","75","","","","","74,81","66,67","77,78","80","","D","9","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","2633470235","60,6","76","37,5","70,4","84","50","49","53,33","60","30","","","","","34,72","11.11","55,56","44,44","12,5","","","","","28,89","33,33","33,33","20","","H","11","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","2633437460","91,35","96","84,38","80,2","92","62,5","92,4","100","96","80","","","","","77,5","66.67","66,67","88,89","87,5","","","","","84,44","83,33","100","70","","H","10","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","13122818853","75,35","86","59,38","81,6","86","75","97","100","100","90","","","","","86,39","77.78","88,89","88,89","87,5","","","","","71,48","66,67","77,78","70","","D","4","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
