SSTT;Comarca;Municipi;Districte codi;Naturalesa;Concert;Estudis codi;Nivell;Avaluats;Sexe;N Avaluats
CONSORCI D'EDUCACIÓ DE BARCELONA;BARCELONÈS;BARCELONA;0801901;PÚBLIC;NO;ESO;2;PROMOCIÓ AMB PENDENTS;DONA;55
CONSORCI D'EDUCACIÓ DE BARCELONA;BARCELONÈS;BARCELONA;0801901;PÚBLIC;NO;ESO;2;PROMOCIÓ AMB PENDENTS;HOME;88
CONSORCI D'EDUCACIÓ DE BARCELONA;BARCELONÈS;BARCELONA;0801901;PÚBLIC;NO;ESO;3;HAN DE REPETIR;DONA;22
CONSORCI D'EDUCACIÓ DE BARCELONA;BARCELONÈS;BARCELONA;0801901;PÚBLIC;NO;ESO;3;HAN DE REPETIR;HOME;43
CONSORCI D'EDUCACIÓ DE BARCELONA;BARCELONÈS;BARCELONA;0801901;PÚBLIC;NO;ESO;3;PROMO/GRADUA SENSE PENDENTS JUNY;DONA;61
CONSORCI D'EDUCACIÓ DE BARCELONA;BARCELONÈS;BARCELONA;0801901;PÚBLIC;NO;ESO;3;PROMO/GRADUA SENSE PENDENTS JUNY;HOME;48
CONSORCI D'EDUCACIÓ DE BARCELONA;BARCELONÈS;BARCELONA;0801901;PÚBLIC;NO;ESO;3;PROMO/GRADUA SENSE PENDENTS SETEMBRE;DONA;8
CONSORCI D'EDUCACIÓ DE BARCELONA;BARCELONÈS;BARCELONA;0801901;PÚBLIC;NO;ESO;3;PROMO/GRADUA SENSE PENDENTS SETEMBRE;HOME;9
CONSORCI D'EDUCACIÓ DE BARCELONA;BARCELONÈS;BARCELONA;0801901;PÚBLIC;NO;ESO;3;PROMOCIÓ AMB PENDENTS;DONA;41
CONSORCI D'EDUCACIÓ DE BARCELONA;BARCELONÈS;BARCELONA;0801901;PÚBLIC;NO;ESO;3;PROMOCIÓ AMB PENDENTS;HOME;89
CONSORCI D'EDUCACIÓ DE BARCELONA;BARCELONÈS;BARCELONA;0801901;PÚBLIC;NO;ESO;4;EXPEDICIÓ DEL CERTIFICAT;DONA;9
CONSORCI D'EDUCACIÓ DE BARCELONA;BARCELONÈS;BARCELONA;0801901;PÚBLIC;NO;ESO;4;EXPEDICIÓ DEL CERTIFICAT;HOME;23
CONSORCI D'EDUCACIÓ DE BARCELONA;BARCELONÈS;BARCELONA;0801901;PÚBLIC;NO;ESO;4;HAN DE REPETIR;DONA;20
CONSORCI D'EDUCACIÓ DE BARCELONA;BARCELONÈS;BARCELONA;0801901;PÚBLIC;NO;ESO;4;HAN DE REPETIR;HOME;32
CONSORCI D'EDUCACIÓ DE BARCELONA;BARCELONÈS;BARCELONA;0801901;PÚBLIC;NO;ESO;4;PROMO/GRADUA SENSE PENDENTS JUNY;DONA;64
CONSORCI D'EDUCACIÓ DE BARCELONA;BARCELONÈS;BARCELONA;0801901;PÚBLIC;NO;ESO;4;PROMO/GRADUA SENSE PENDENTS JUNY;HOME;68
CONSORCI D'EDUCACIÓ DE BARCELONA;BARCELONÈS;BARCELONA;0801901;PÚBLIC;NO;ESO;4;PROMO/GRADUA SENSE PENDENTS SETEMBRE;DONA;35
CONSORCI D'EDUCACIÓ DE BARCELONA;BARCELONÈS;BARCELONA;0801901;PÚBLIC;NO;ESO;4;PROMO/GRADUA SENSE PENDENTS SETEMBRE;HOME;48
CONSORCI D'EDUCACIÓ DE BARCELONA;BARCELONÈS;BARCELONA;0801902;PRIVAT;NO;ESO;1;PROMO/GRADUA SENSE PENDENTS JUNY;DONA;13
CONSORCI D'EDUCACIÓ DE BARCELONA;BARCELONÈS;BARCELONA;0801902;PRIVAT;NO;ESO;1;PROMO/GRADUA SENSE PENDENTS JUNY;HOME;6
CONSORCI D'EDUCACIÓ DE BARCELONA;BARCELONÈS;BARCELONA;0801902;PRIVAT;NO;ESO;1;PROMO/GRADUA SENSE PENDENTS SETEMBRE;DONA;1
CONSORCI D'EDUCACIÓ DE BARCELONA;BARCELONÈS;BARCELONA;0801902;PRIVAT;NO;ESO;1;PROMO/GRADUA SENSE PENDENTS SETEMBRE;HOME;2
CONSORCI D'EDUCACIÓ DE BARCELONA;BARCELONÈS;BARCELONA;0801902;PRIVAT;NO;ESO;2;PROMO/GRADUA SENSE PENDENTS JUNY;DONA;5
CONSORCI D'EDUCACIÓ DE BARCELONA;BARCELONÈS;BARCELONA;0801902;PRIVAT;NO;ESO;2;PROMO/GRADUA SENSE PENDENTS JUNY;HOME;5
CONSORCI D'EDUCACIÓ DE BARCELONA;BARCELONÈS;BARCELONA;0801902;PRIVAT;NO;ESO;2;PROMO/GRADUA SENSE PENDENTS SETEMBRE;DONA;1
CONSORCI D'EDUCACIÓ DE BARCELONA;BARCELONÈS;BARCELONA;0801902;PRIVAT;NO;ESO;2;PROMOCIÓ AMB PENDENTS;DONA;1
CONSORCI D'EDUCACIÓ DE BARCELONA;BARCELONÈS;BARCELONA;0801902;PRIVAT;NO;ESO;2;PROMOCIÓ AMB PENDENTS;HOME;1
CONSORCI D'EDUCACIÓ DE BARCELONA;BARCELONÈS;BARCELONA;0801902;PRIVAT;NO;ESO;3;PROMO/GRADUA SENSE PENDENTS JUNY;DONA;9
CONSORCI D'EDUCACIÓ DE BARCELONA;BARCELONÈS;BARCELONA;0801902;PRIVAT;NO;ESO;3;PROMO/GRADUA SENSE PENDENTS JUNY;HOME;13
CONSORCI D'EDUCACIÓ DE BARCELONA;BARCELONÈS;BARCELONA;0801902;PRIVAT;NO;ESO;3;PROMO/GRADUA SENSE PENDENTS SETEMBRE;DONA;1
CONSORCI D'EDUCACIÓ DE BARCELONA;BARCELONÈS;BARCELONA;0801902;PRIVAT;NO;ESO;3;PROMO/GRADUA SENSE PENDENTS SETEMBRE;HOME;4
CONSORCI D'EDUCACIÓ DE BARCELONA;BARCELONÈS;BARCELONA;0801902;PRIVAT;NO;ESO;3;PROMOCIÓ AMB PENDENTS;HOME;3
CONSORCI D'EDUCACIÓ DE BARCELONA;BARCELONÈS;BARCELONA;0801902;PRIVAT;NO;ESO;4;PROMO/GRADUA SENSE PENDENTS JUNY;DONA;8
CONSORCI D'EDUCACIÓ DE BARCELONA;BARCELONÈS;BARCELONA;0801902;PRIVAT;NO;ESO;4;PROMO/GRADUA SENSE PENDENTS JUNY;HOME;14
CONSORCI D'EDUCACIÓ DE BARCELONA;BARCELONÈS;BARCELONA;0801902;PRIVAT;NO;ESO;4;PROMO/GRADUA SENSE PENDENTS SETEMBRE;DONA;1
CONSORCI D'EDUCACIÓ DE BARCELONA;BARCELONÈS;BARCELONA;0801902;PRIVAT;NO;ESO;4;PROMO/GRADUA SENSE PENDENTS SETEMBRE;HOME;2
CONSORCI D'EDUCACIÓ DE BARCELONA;BARCELONÈS;BARCELONA;0801902;PRIVAT;SI;ESO;1;HAN DE REPETIR;DONA;13
CONSORCI D'EDUCACIÓ DE BARCELONA;BARCELONÈS;BARCELONA;0801902;PRIVAT;SI;ESO;1;HAN DE REPETIR;HOME;33
CONSORCI D'EDUCACIÓ DE BARCELONA;BARCELONÈS;BARCELONA;0801902;PRIVAT;SI;ESO;1;PROMO/GRADUA SENSE PENDENTS JUNY;DONA;519
CONSORCI D'EDUCACIÓ DE BARCELONA;BARCELONÈS;BARCELONA;0801902;PRIVAT;SI;ESO;1;PROMO/GRADUA SENSE PENDENTS JUNY;HOME;405
CONSORCI D'EDUCACIÓ DE BARCELONA;BARCELONÈS;BARCELONA;0801902;PRIVAT;SI;ESO;1;PROMO/GRADUA SENSE PENDENTS SETEMBRE;DONA;47
CONSORCI D'EDUCACIÓ DE BARCELONA;BARCELONÈS;BARCELONA;0801902;PRIVAT;SI;ESO;1;PROMO/GRADUA SENSE PENDENTS SETEMBRE;HOME;86
CONSORCI D'EDUCACIÓ DE BARCELONA;BARCELONÈS;BARCELONA;0801902;PRIVAT;SI;ESO;1;PROMOCIÓ AMB PENDENTS;DONA;68
CONSORCI D'EDUCACIÓ DE BARCELONA;BARCELONÈS;BARCELONA;0801902;PRIVAT;SI;ESO;1;PROMOCIÓ AMB PENDENTS;HOME;108
CONSORCI D'EDUCACIÓ DE BARCELONA;BARCELONÈS;BARCELONA;0801902;PRIVAT;SI;ESO;2;HAN DE REPETIR;DONA;34
CONSORCI D'EDUCACIÓ DE BARCELONA;BARCELONÈS;BARCELONA;0801902;PRIVAT;SI;ESO;2;HAN DE REPETIR;HOME;40
CONSORCI D'EDUCACIÓ DE BARCELONA;BARCELONÈS;BARCELONA;0801902;PRIVAT;SI;ESO;2;PROMO/GRADUA SENSE PENDENTS JUNY;DONA;500
CONSORCI D'EDUCACIÓ DE BARCELONA;BARCELONÈS;BARCELONA;0801902;PRIVAT;SI;ESO;2;PROMO/GRADUA SENSE PENDENTS JUNY;HOME;415
CONSORCI D'EDUCACIÓ DE BARCELONA;BARCELONÈS;BARCELONA;0801902;PRIVAT;SI;ESO;2;PROMO/GRADUA SENSE PENDENTS SETEMBRE;DONA;68
CONSORCI D'EDUCACIÓ DE BARCELONA;BARCELONÈS;BARCELONA;0801902;PRIVAT;SI;ESO;2;PROMO/GRADUA SENSE PENDENTS SETEMBRE;HOME;94
CONSORCI D'EDUCACIÓ DE BARCELONA;BARCELONÈS;BARCELONA;0801902;PRIVAT;SI;ESO;2;PROMOCIÓ AMB PENDENTS;DONA;92
CONSORCI D'EDUCACIÓ DE BARCELONA;BARCELONÈS;BARCELONA;0801902;PRIVAT;SI;ESO;2;PROMOCIÓ AMB PENDENTS;HOME;165
CONSORCI D'EDUCACIÓ DE BARCELONA;BARCELONÈS;BARCELONA;0801902;PRIVAT;SI;ESO;3;HAN DE REPETIR;DONA;22
CONSORCI D'EDUCACIÓ DE BARCELONA;BARCELONÈS;BARCELONA;0801902;PRIVAT;SI;ESO;3;HAN DE REPETIR;HOME;54
CONSORCI D'EDUCACIÓ DE BARCELONA;BARCELONÈS;BARCELONA;0801902;PRIVAT;SI;ESO;3;PROMO/GRADUA SENSE PENDENTS JUNY;DONA;490
CONSORCI D'EDUCACIÓ DE BARCELONA;BARCELONÈS;BARCELONA;0801902;PRIVAT;SI;ESO;3;PROMO/GRADUA SENSE PENDENTS JUNY;HOME;397
CONSORCI D'EDUCACIÓ DE BARCELONA;BARCELONÈS;BARCELONA;0801902;PRIVAT;SI;ESO;3;PROMO/GRADUA SENSE PENDENTS SETEMBRE;DONA;71
CONSORCI D'EDUCACIÓ DE BARCELONA;BARCELONÈS;BARCELONA;0801902;PRIVAT;SI;ESO;3;PROMO/GRADUA SENSE PENDENTS SETEMBRE;HOME;79
CONSORCI D'EDUCACIÓ DE BARCELONA;BARCELONÈS;BARCELONA;0801902;PRIVAT;SI;ESO;3;PROMOCIÓ AMB PENDENTS;DONA;126
CONSORCI D'EDUCACIÓ DE BARCELONA;BARCELONÈS;BARCELONA;0801902;PRIVAT;SI;ESO;3;PROMOCIÓ AMB PENDENTS;HOME;170
CONSORCI D'EDUCACIÓ DE BARCELONA;BARCELONÈS;BARCELONA;0801902;PRIVAT;SI;ESO;4;EXPEDICIÓ DEL CERTIFICAT;DONA;11
CONSORCI D'EDUCACIÓ DE BARCELONA;BARCELONÈS;BARCELONA;0801902;PRIVAT;SI;ESO;4;EXPEDICIÓ DEL CERTIFICAT;HOME;7
CONSORCI D'EDUCACIÓ DE BARCELONA;BARCELONÈS;BARCELONA;0801902;PRIVAT;SI;ESO;4;HAN DE REPETIR;DONA;17
CONSORCI D'EDUCACIÓ DE BARCELONA;BARCELONÈS;BARCELONA;0801902;PRIVAT;SI;ESO;4;HAN DE REPETIR;HOME;47
CONSORCI D'EDUCACIÓ DE BARCELONA;BARCELONÈS;BARCELONA;0801902;PRIVAT;SI;ESO;4;PROMO/GRADUA SENSE PENDENTS JUNY;DONA;507
CONSORCI D'EDUCACIÓ DE BARCELONA;BARCELONÈS;BARCELONA;0801902;PRIVAT;SI;ESO;4;PROMO/GRADUA SENSE PENDENTS JUNY;HOME;436
CONSORCI D'EDUCACIÓ DE BARCELONA;BARCELONÈS;BARCELONA;0801902;PRIVAT;SI;ESO;4;PROMO/GRADUA SENSE PENDENTS SETEMBRE;DONA;103
CONSORCI D'EDUCACIÓ DE BARCELONA;BARCELONÈS;BARCELONA;0801902;PRIVAT;SI;ESO;4;PROMO/GRADUA SENSE PENDENTS SETEMBRE;HOME;156
CONSORCI D'EDUCACIÓ DE BARCELONA;BARCELONÈS;BARCELONA;0801902;PÚBLIC;NO;ESO;1;HAN DE REPETIR;DONA;11
CONSORCI D'EDUCACIÓ DE BARCELONA;BARCELONÈS;BARCELONA;0801902;PÚBLIC;NO;ESO;1;HAN DE REPETIR;HOME;25
CONSORCI D'EDUCACIÓ DE BARCELONA;BARCELONÈS;BARCELONA;0801902;PÚBLIC;NO;ESO;1;PROMO/GRADUA SENSE PENDENTS JUNY;DONA;133
CONSORCI D'EDUCACIÓ DE BARCELONA;BARCELONÈS;BARCELONA;0801902;PÚBLIC;NO;ESO;1;PROMO/GRADUA SENSE PENDENTS JUNY;HOME;104
CONSORCI D'EDUCACIÓ DE BARCELONA;BARCELONÈS;BARCELONA;0801902;PÚBLIC;NO;ESO;1;PROMO/GRADUA SENSE PENDENTS SETEMBRE;DONA;27
CONSORCI D'EDUCACIÓ DE BARCELONA;BARCELONÈS;BARCELONA;0801902;PÚBLIC;NO;ESO;1;PROMO/GRADUA SENSE PENDENTS SETEMBRE;HOME;17
CONSORCI D'EDUCACIÓ DE BARCELONA;BARCELONÈS;BARCELONA;0801902;PÚBLIC;NO;ESO;1;PROMOCIÓ AMB PENDENTS;DONA;56
CONSORCI D'EDUCACIÓ DE BARCELONA;BARCELONÈS;BARCELONA;0801902;PÚBLIC;NO;ESO;1;PROMOCIÓ AMB PENDENTS;HOME;75
CONSORCI D'EDUCACIÓ DE BARCELONA;BARCELONÈS;BARCELONA;0801902;PÚBLIC;NO;ESO;2;HAN DE REPETIR;DONA;16
CONSORCI D'EDUCACIÓ DE BARCELONA;BARCELONÈS;BARCELONA;0801902;PÚBLIC;NO;ESO;2;HAN DE REPETIR;HOME;19
CONSORCI D'EDUCACIÓ DE BARCELONA;BARCELONÈS;BARCELONA;0801902;PÚBLIC;NO;ESO;2;PROMO/GRADUA SENSE PENDENTS JUNY;DONA;112
CONSORCI D'EDUCACIÓ DE BARCELONA;BARCELONÈS;BARCELONA;0801902;PÚBLIC;NO;ESO;2;PROMO/GRADUA SENSE PENDENTS JUNY;HOME;98
CONSORCI D'EDUCACIÓ DE BARCELONA;BARCELONÈS;BARCELONA;0801902;PÚBLIC;NO;ESO;2;PROMO/GRADUA SENSE PENDENTS SETEMBRE;DONA;14
CONSORCI D'EDUCACIÓ DE BARCELONA;BARCELONÈS;BARCELONA;0801902;PÚBLIC;NO;ESO;2;PROMO/GRADUA SENSE PENDENTS SETEMBRE;HOME;23
CONSORCI D'EDUCACIÓ DE BARCELONA;BARCELONÈS;BARCELONA;0801902;PÚBLIC;NO;ESO;2;PROMOCIÓ AMB PENDENTS;DONA;49
CONSORCI D'EDUCACIÓ DE BARCELONA;BARCELONÈS;BARCELONA;0801902;PÚBLIC;NO;ESO;2;PROMOCIÓ AMB PENDENTS;HOME;81
CONSORCI D'EDUCACIÓ DE BARCELONA;BARCELONÈS;BARCELONA;0801902;PÚBLIC;NO;ESO;3;HAN DE REPETIR;DONA;19
CONSORCI D'EDUCACIÓ DE BARCELONA;BARCELONÈS;BARCELONA;0801902;PÚBLIC;NO;ESO;3;HAN DE REPETIR;HOME;33
CONSORCI D'EDUCACIÓ DE BARCELONA;BARCELONÈS;BARCELONA;0801902;PÚBLIC;NO;ESO;3;PROMO/GRADUA SENSE PENDENTS JUNY;DONA;126
CONSORCI D'EDUCACIÓ DE BARCELONA;BARCELONÈS;BARCELONA;0801902;PÚBLIC;NO;ESO;3;PROMO/GRADUA SENSE PENDENTS JUNY;HOME;62
CONSORCI D'EDUCACIÓ DE BARCELONA;BARCELONÈS;BARCELONA;0801902;PÚBLIC;NO;ESO;3;PROMO/GRADUA SENSE PENDENTS SETEMBRE;DONA;15
CONSORCI D'EDUCACIÓ DE BARCELONA;BARCELONÈS;BARCELONA;0801902;PÚBLIC;NO;ESO;3;PROMO/GRADUA SENSE PENDENTS SETEMBRE;HOME;23
CONSORCI D'EDUCACIÓ DE BARCELONA;BARCELONÈS;BARCELONA;0801902;PÚBLIC;NO;ESO;3;PROMOCIÓ AMB PENDENTS;DONA;48
CONSORCI D'EDUCACIÓ DE BARCELONA;BARCELONÈS;BARCELONA;0801902;PÚBLIC;NO;ESO;3;PROMOCIÓ AMB PENDENTS;HOME;77
CONSORCI D'EDUCACIÓ DE BARCELONA;BARCELONÈS;BARCELONA;0801902;PÚBLIC;NO;ESO;4;EXPEDICIÓ DEL CERTIFICAT;DONA;9
CONSORCI D'EDUCACIÓ DE BARCELONA;BARCELONÈS;BARCELONA;0801902;PÚBLIC;NO;ESO;4;EXPEDICIÓ DEL CERTIFICAT;HOME;12
CONSORCI D'EDUCACIÓ DE BARCELONA;BARCELONÈS;BARCELONA;0801902;PÚBLIC;NO;ESO;4;HAN DE REPETIR;DONA;23
CONSORCI D'EDUCACIÓ DE BARCELONA;BARCELONÈS;BARCELONA;0801902;PÚBLIC;NO;ESO;4;HAN DE REPETIR;HOME;26
CONSORCI D'EDUCACIÓ DE BARCELONA;BARCELONÈS;BARCELONA;0801902;PÚBLIC;NO;ESO;4;PROMO/GRADUA SENSE PENDENTS JUNY;DONA;119
CONSORCI D'EDUCACIÓ DE BARCELONA;BARCELONÈS;BARCELONA;0801902;PÚBLIC;NO;ESO;4;PROMO/GRADUA SENSE PENDENTS JUNY;HOME;68
CONSORCI D'EDUCACIÓ DE BARCELONA;BARCELONÈS;BARCELONA;0801902;PÚBLIC;NO;ESO;4;PROMO/GRADUA SENSE PENDENTS SETEMBRE;DONA;48
CONSORCI D'EDUCACIÓ DE BARCELONA;BARCELONÈS;BARCELONA;0801902;PÚBLIC;NO;ESO;4;PROMO/GRADUA SENSE PENDENTS SETEMBRE;HOME;58
CONSORCI D'EDUCACIÓ DE BARCELONA;BARCELONÈS;BARCELONA;0801903;PRIVAT;SI;ESO;1;HAN DE REPETIR;DONA;5
CONSORCI D'EDUCACIÓ DE BARCELONA;BARCELONÈS;BARCELONA;0801903;PRIVAT;SI;ESO;1;HAN DE REPETIR;HOME;20
CONSORCI D'EDUCACIÓ DE BARCELONA;BARCELONÈS;BARCELONA;0801903;PRIVAT;SI;ESO;1;PROMO/GRADUA SENSE PENDENTS JUNY;DONA;168
CONSORCI D'EDUCACIÓ DE BARCELONA;BARCELONÈS;BARCELONA;0801903;PRIVAT;SI;ESO;1;PROMO/GRADUA SENSE PENDENTS JUNY;HOME;138
CONSORCI D'EDUCACIÓ DE BARCELONA;BARCELONÈS;BARCELONA;0801903;PRIVAT;SI;ESO;1;PROMO/GRADUA SENSE PENDENTS SETEMBRE;DONA;24
CONSORCI D'EDUCACIÓ DE BARCELONA;BARCELONÈS;BARCELONA;0801903;PRIVAT;SI;ESO;1;PROMO/GRADUA SENSE PENDENTS SETEMBRE;HOME;45
CONSORCI D'EDUCACIÓ DE BARCELONA;BARCELONÈS;BARCELONA;0801903;PRIVAT;SI;ESO;1;PROMOCIÓ AMB PENDENTS;DONA;28
CONSORCI D'EDUCACIÓ DE BARCELONA;BARCELONÈS;BARCELONA;0801903;PRIVAT;SI;ESO;1;PROMOCIÓ AMB PENDENTS;HOME;51
CONSORCI D'EDUCACIÓ DE BARCELONA;BARCELONÈS;BARCELONA;0801903;PRIVAT;SI;ESO;2;HAN DE REPETIR;DONA;7
CONSORCI D'EDUCACIÓ DE BARCELONA;BARCELONÈS;BARCELONA;0801903;PRIVAT;SI;ESO;2;HAN DE REPETIR;HOME;21
CONSORCI D'EDUCACIÓ DE BARCELONA;BARCELONÈS;BARCELONA;0801903;PRIVAT;SI;ESO;2;PROMO/GRADUA SENSE PENDENTS JUNY;DONA;186
CONSORCI D'EDUCACIÓ DE BARCELONA;BARCELONÈS;BARCELONA;0801903;PRIVAT;SI;ESO;2;PROMO/GRADUA SENSE PENDENTS JUNY;HOME;162
CONSORCI D'EDUCACIÓ DE BARCELONA;BARCELONÈS;BARCELONA;0801903;PRIVAT;SI;ESO;2;PROMO/GRADUA SENSE PENDENTS SETEMBRE;DONA;20
CONSORCI D'EDUCACIÓ DE BARCELONA;BARCELONÈS;BARCELONA;0801903;PRIVAT;SI;ESO;2;PROMO/GRADUA SENSE PENDENTS SETEMBRE;HOME;25
CONSORCI D'EDUCACIÓ DE BARCELONA;BARCELONÈS;BARCELONA;0801903;PRIVAT;SI;ESO;2;PROMOCIÓ AMB PENDENTS;DONA;41
CONSORCI D'EDUCACIÓ DE BARCELONA;BARCELONÈS;BARCELONA;0801903;PRIVAT;SI;ESO;2;PROMOCIÓ AMB PENDENTS;HOME;69
CONSORCI D'EDUCACIÓ DE BARCELONA;BARCELONÈS;BARCELONA;0801903;PRIVAT;SI;ESO;3;HAN DE REPETIR;DONA;14
CONSORCI D'EDUCACIÓ DE BARCELONA;BARCELONÈS;BARCELONA;0801903;PRIVAT;SI;ESO;3;HAN DE REPETIR;HOME;17
CONSORCI D'EDUCACIÓ DE BARCELONA;BARCELONÈS;BARCELONA;0801903;PRIVAT;SI;ESO;3;PROMO/GRADUA SENSE PENDENTS JUNY;DONA;153
CONSORCI D'EDUCACIÓ DE BARCELONA;BARCELONÈS;BARCELONA;0801903;PRIVAT;SI;ESO;3;PROMO/GRADUA SENSE PENDENTS JUNY;HOME;145
CONSORCI D'EDUCACIÓ DE BARCELONA;BARCELONÈS;BARCELONA;0801903;PRIVAT;SI;ESO;3;PROMO/GRADUA SENSE PENDENTS SETEMBRE;DONA;24
CONSORCI D'EDUCACIÓ DE BARCELONA;BARCELONÈS;BARCELONA;0801903;PRIVAT;SI;ESO;3;PROMO/GRADUA SENSE PENDENTS SETEMBRE;HOME;25
CONSORCI D'EDUCACIÓ DE BARCELONA;BARCELONÈS;BARCELONA;0801903;PRIVAT;SI;ESO;3;PROMOCIÓ AMB PENDENTS;DONA;42
CONSORCI D'EDUCACIÓ DE BARCELONA;BARCELONÈS;BARCELONA;0801903;PRIVAT;SI;ESO;3;PROMOCIÓ AMB PENDENTS;HOME;60
CONSORCI D'EDUCACIÓ DE BARCELONA;BARCELONÈS;BARCELONA;0801903;PRIVAT;SI;ESO;4;EXPEDICIÓ DEL CERTIFICAT;DONA;8
CONSORCI D'EDUCACIÓ DE BARCELONA;BARCELONÈS;BARCELONA;0801903;PRIVAT;SI;ESO;4;EXPEDICIÓ DEL CERTIFICAT;HOME;7
CONSORCI D'EDUCACIÓ DE BARCELONA;BARCELONÈS;BARCELONA;0801903;PRIVAT;SI;ESO;4;HAN DE REPETIR;DONA;8
CONSORCI D'EDUCACIÓ DE BARCELONA;BARCELONÈS;BARCELONA;0801903;PRIVAT;SI;ESO;4;HAN DE REPETIR;HOME;16
CONSORCI D'EDUCACIÓ DE BARCELONA;BARCELONÈS;BARCELONA;0801903;PRIVAT;SI;ESO;4;PROMO/GRADUA SENSE PENDENTS JUNY;DONA;189
CONSORCI D'EDUCACIÓ DE BARCELONA;BARCELONÈS;BARCELONA;0801903;PRIVAT;SI;ESO;4;PROMO/GRADUA SENSE PENDENTS JUNY;HOME;185
CONSORCI D'EDUCACIÓ DE BARCELONA;BARCELONÈS;BARCELONA;0801903;PRIVAT;SI;ESO;4;PROMO/GRADUA SENSE PENDENTS SETEMBRE;DONA;22
CONSORCI D'EDUCACIÓ DE BARCELONA;BARCELONÈS;BARCELONA;0801903;PRIVAT;SI;ESO;4;PROMO/GRADUA SENSE PENDENTS SETEMBRE;HOME;38
CONSORCI D'EDUCACIÓ DE BARCELONA;BARCELONÈS;BARCELONA;0801903;PÚBLIC;NO;ESO;1;HAN DE REPETIR;DONA;32
CONSORCI D'EDUCACIÓ DE BARCELONA;BARCELONÈS;BARCELONA;0801903;PÚBLIC;NO;ESO;1;HAN DE REPETIR;HOME;71
CONSORCI D'EDUCACIÓ DE BARCELONA;BARCELONÈS;BARCELONA;0801903;PÚBLIC;NO;ESO;1;PROMO/GRADUA SENSE PENDENTS JUNY;DONA;168
CONSORCI D'EDUCACIÓ DE BARCELONA;BARCELONÈS;BARCELONA;0801903;PÚBLIC;NO;ESO;1;PROMO/GRADUA SENSE PENDENTS JUNY;HOME;144
CONSORCI D'EDUCACIÓ DE BARCELONA;BARCELONÈS;BARCELONA;0801903;PÚBLIC;NO;ESO;1;PROMO/GRADUA SENSE PENDENTS SETEMBRE;DONA;39
CONSORCI D'EDUCACIÓ DE BARCELONA;BARCELONÈS;BARCELONA;0801903;PÚBLIC;NO;ESO;1;PROMO/GRADUA SENSE PENDENTS SETEMBRE;HOME;34
CONSORCI D'EDUCACIÓ DE BARCELONA;BARCELONÈS;BARCELONA;0801903;PÚBLIC;NO;ESO;1;PROMOCIÓ AMB PENDENTS;DONA;77
CONSORCI D'EDUCACIÓ DE BARCELONA;BARCELONÈS;BARCELONA;0801903;PÚBLIC;NO;ESO;1;PROMOCIÓ AMB PENDENTS;HOME;135
CONSORCI D'EDUCACIÓ DE BARCELONA;BARCELONÈS;BARCELONA;0801903;PÚBLIC;NO;ESO;2;HAN DE REPETIR;DONA;48
CONSORCI D'EDUCACIÓ DE BARCELONA;BARCELONÈS;BARCELONA;0801903;PÚBLIC;NO;ESO;2;HAN DE REPETIR;HOME;81
CONSORCI D'EDUCACIÓ DE BARCELONA;BARCELONÈS;BARCELONA;0801903;PÚBLIC;NO;ESO;2;PROMO/GRADUA SENSE PENDENTS JUNY;DONA;186
CONSORCI D'EDUCACIÓ DE BARCELONA;BARCELONÈS;BARCELONA;0801903;PÚBLIC;NO;ESO;2;PROMO/GRADUA SENSE PENDENTS JUNY;HOME;87
CONSORCI D'EDUCACIÓ DE BARCELONA;BARCELONÈS;BARCELONA;0801903;PÚBLIC;NO;ESO;2;PROMO/GRADUA SENSE PENDENTS SETEMBRE;DONA;32
CONSORCI D'EDUCACIÓ DE BARCELONA;BARCELONÈS;BARCELONA;0801903;PÚBLIC;NO;ESO;2;PROMO/GRADUA SENSE PENDENTS SETEMBRE;HOME;32
CONSORCI D'EDUCACIÓ DE BARCELONA;BARCELONÈS;BARCELONA;0801903;PÚBLIC;NO;ESO;2;PROMOCIÓ AMB PENDENTS;DONA;87
CONSORCI D'EDUCACIÓ DE BARCELONA;BARCELONÈS;BARCELONA;0801903;PÚBLIC;NO;ESO;2;PROMOCIÓ AMB PENDENTS;HOME;113
CONSORCI D'EDUCACIÓ DE BARCELONA;BARCELONÈS;BARCELONA;0801903;PÚBLIC;NO;ESO;3;HAN DE REPETIR;DONA;47
CONSORCI D'EDUCACIÓ DE BARCELONA;BARCELONÈS;BARCELONA;0801903;PÚBLIC;NO;ESO;3;HAN DE REPETIR;HOME;71
CONSORCI D'EDUCACIÓ DE BARCELONA;BARCELONÈS;BARCELONA;0801903;PÚBLIC;NO;ESO;3;PROMO/GRADUA SENSE PENDENTS JUNY;DONA;152
CONSORCI D'EDUCACIÓ DE BARCELONA;BARCELONÈS;BARCELONA;0801903;PÚBLIC;NO;ESO;3;PROMO/GRADUA SENSE PENDENTS JUNY;HOME;93
CONSORCI D'EDUCACIÓ DE BARCELONA;BARCELONÈS;BARCELONA;0801903;PÚBLIC;NO;ESO;3;PROMO/GRADUA SENSE PENDENTS SETEMBRE;DONA;19
CONSORCI D'EDUCACIÓ DE BARCELONA;BARCELONÈS;BARCELONA;0801903;PÚBLIC;NO;ESO;3;PROMO/GRADUA SENSE PENDENTS SETEMBRE;HOME;29
CONSORCI D'EDUCACIÓ DE BARCELONA;BARCELONÈS;BARCELONA;0801903;PÚBLIC;NO;ESO;3;PROMOCIÓ AMB PENDENTS;DONA;104
