Comarca codi,Comarca,SSTT codi,SSTT,Municipi codi,Municipi,Districte codi,Naturalesa,Estudis,Nivell,Sexe,Promo/gradua sense pendents juny,'Avaluats',N Avaluats estudi
40,VALLÈS OCCIDENTAL,0408,VALLÈS OCCIDENTAL,08187,SABADELL,0818700,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,1,HOME,Promo/gradua amb pendents,Promo/gradua amb pendents,16
40,VALLÈS OCCIDENTAL,0408,VALLÈS OCCIDENTAL,08187,SABADELL,0818700,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,1,HOME,Promo/gradua sense pendents juny,Promo/gradua sense pendents juny,3
40,VALLÈS OCCIDENTAL,0408,VALLÈS OCCIDENTAL,08187,SABADELL,0818700,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,1,HOME,Promo/gradua sense pendents setembre,Promo/gradua sense pendents setembre,2
40,VALLÈS OCCIDENTAL,0408,VALLÈS OCCIDENTAL,08187,SABADELL,0818700,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,2,DONA,Promo/gradua sense pendents juny,Promo/gradua sense pendents juny,0
40,VALLÈS OCCIDENTAL,0408,VALLÈS OCCIDENTAL,08187,SABADELL,0818700,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,2,DONA,Promo/gradua sense pendents setembre,Promo/gradua sense pendents setembre,0
40,VALLÈS OCCIDENTAL,0408,VALLÈS OCCIDENTAL,08187,SABADELL,0818700,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,2,HOME,Promo/gradua sense pendents juny,Promo/gradua sense pendents juny,0
40,VALLÈS OCCIDENTAL,0408,VALLÈS OCCIDENTAL,08187,SABADELL,0818700,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,2,HOME,Promo/gradua sense pendents setembre,Promo/gradua sense pendents setembre,0
40,VALLÈS OCCIDENTAL,0408,VALLÈS OCCIDENTAL,08187,SABADELL,0818700,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,3,DONA,Promo/gradua sense pendents juny,Promo/gradua sense pendents juny,0
40,VALLÈS OCCIDENTAL,0408,VALLÈS OCCIDENTAL,08187,SABADELL,0818700,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,3,DONA,Promo/gradua sense pendents setembre,Promo/gradua sense pendents setembre,0
40,VALLÈS OCCIDENTAL,0408,VALLÈS OCCIDENTAL,08187,SABADELL,0818700,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,3,HOME,Promo/gradua sense pendents juny,Promo/gradua sense pendents juny,0
40,VALLÈS OCCIDENTAL,0408,VALLÈS OCCIDENTAL,08187,SABADELL,0818700,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,3,HOME,Promo/gradua sense pendents setembre,Promo/gradua sense pendents setembre,0
40,VALLÈS OCCIDENTAL,0408,VALLÈS OCCIDENTAL,08187,SABADELL,0818700,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,4,DONA,Promo/gradua sense pendents juny,Promo/gradua sense pendents juny,0
40,VALLÈS OCCIDENTAL,0408,VALLÈS OCCIDENTAL,08187,SABADELL,0818700,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,4,DONA,Promo/gradua sense pendents setembre,Promo/gradua sense pendents setembre,0
40,VALLÈS OCCIDENTAL,0408,VALLÈS OCCIDENTAL,08187,SABADELL,0818700,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,4,HOME,Promo/gradua sense pendents juny,Promo/gradua sense pendents juny,0
40,VALLÈS OCCIDENTAL,0408,VALLÈS OCCIDENTAL,08187,SABADELL,0818700,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,4,HOME,Promo/gradua sense pendents setembre,Promo/gradua sense pendents setembre,0
40,VALLÈS OCCIDENTAL,0408,VALLÈS OCCIDENTAL,08187,SABADELL,0818701,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,1,DONA,Promo/gradua amb pendents,Promo/gradua amb pendents,32
40,VALLÈS OCCIDENTAL,0408,VALLÈS OCCIDENTAL,08187,SABADELL,0818701,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,1,DONA,Promo/gradua sense pendents juny,Promo/gradua sense pendents juny,272
40,VALLÈS OCCIDENTAL,0408,VALLÈS OCCIDENTAL,08187,SABADELL,0818701,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,1,DONA,Promo/gradua sense pendents setembre,Promo/gradua sense pendents setembre,28
40,VALLÈS OCCIDENTAL,0408,VALLÈS OCCIDENTAL,08187,SABADELL,0818701,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,1,DONA,Repeteixen,Repeteixen,1
40,VALLÈS OCCIDENTAL,0408,VALLÈS OCCIDENTAL,08187,SABADELL,0818701,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,1,HOME,Promo/gradua amb pendents,Promo/gradua amb pendents,47
40,VALLÈS OCCIDENTAL,0408,VALLÈS OCCIDENTAL,08187,SABADELL,0818701,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,1,HOME,Promo/gradua sense pendents juny,Promo/gradua sense pendents juny,238
40,VALLÈS OCCIDENTAL,0408,VALLÈS OCCIDENTAL,08187,SABADELL,0818701,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,1,HOME,Promo/gradua sense pendents setembre,Promo/gradua sense pendents setembre,48
40,VALLÈS OCCIDENTAL,0408,VALLÈS OCCIDENTAL,08187,SABADELL,0818701,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,1,HOME,Repeteixen,Repeteixen,14
40,VALLÈS OCCIDENTAL,0408,VALLÈS OCCIDENTAL,08187,SABADELL,0818701,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,2,DONA,Promo/gradua amb pendents,Promo/gradua amb pendents,42
40,VALLÈS OCCIDENTAL,0408,VALLÈS OCCIDENTAL,08187,SABADELL,0818701,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,2,DONA,Promo/gradua sense pendents juny,Promo/gradua sense pendents juny,251
40,VALLÈS OCCIDENTAL,0408,VALLÈS OCCIDENTAL,08187,SABADELL,0818701,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,2,DONA,Promo/gradua sense pendents setembre,Promo/gradua sense pendents setembre,38
40,VALLÈS OCCIDENTAL,0408,VALLÈS OCCIDENTAL,08187,SABADELL,0818701,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,2,DONA,Repeteixen,Repeteixen,12
40,VALLÈS OCCIDENTAL,0408,VALLÈS OCCIDENTAL,08187,SABADELL,0818701,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,2,HOME,Promo/gradua amb pendents,Promo/gradua amb pendents,64
40,VALLÈS OCCIDENTAL,0408,VALLÈS OCCIDENTAL,08187,SABADELL,0818701,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,2,HOME,Promo/gradua sense pendents juny,Promo/gradua sense pendents juny,220
40,VALLÈS OCCIDENTAL,0408,VALLÈS OCCIDENTAL,08187,SABADELL,0818701,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,2,HOME,Promo/gradua sense pendents setembre,Promo/gradua sense pendents setembre,54
40,VALLÈS OCCIDENTAL,0408,VALLÈS OCCIDENTAL,08187,SABADELL,0818701,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,2,HOME,Repeteixen,Repeteixen,20
40,VALLÈS OCCIDENTAL,0408,VALLÈS OCCIDENTAL,08187,SABADELL,0818701,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,3,DONA,Promo/gradua amb pendents,Promo/gradua amb pendents,27
40,VALLÈS OCCIDENTAL,0408,VALLÈS OCCIDENTAL,08187,SABADELL,0818701,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,3,DONA,Promo/gradua sense pendents juny,Promo/gradua sense pendents juny,224
40,VALLÈS OCCIDENTAL,0408,VALLÈS OCCIDENTAL,08187,SABADELL,0818701,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,3,DONA,Promo/gradua sense pendents setembre,Promo/gradua sense pendents setembre,30
40,VALLÈS OCCIDENTAL,0408,VALLÈS OCCIDENTAL,08187,SABADELL,0818701,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,3,DONA,Repeteixen,Repeteixen,19
40,VALLÈS OCCIDENTAL,0408,VALLÈS OCCIDENTAL,08187,SABADELL,0818701,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,3,HOME,Promo/gradua amb pendents,Promo/gradua amb pendents,63
40,VALLÈS OCCIDENTAL,0408,VALLÈS OCCIDENTAL,08187,SABADELL,0818701,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,3,HOME,Promo/gradua sense pendents juny,Promo/gradua sense pendents juny,217
40,VALLÈS OCCIDENTAL,0408,VALLÈS OCCIDENTAL,08187,SABADELL,0818701,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,3,HOME,Promo/gradua sense pendents setembre,Promo/gradua sense pendents setembre,46
40,VALLÈS OCCIDENTAL,0408,VALLÈS OCCIDENTAL,08187,SABADELL,0818701,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,3,HOME,Repeteixen,Repeteixen,16
40,VALLÈS OCCIDENTAL,0408,VALLÈS OCCIDENTAL,08187,SABADELL,0818701,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,4,DONA,Certificats sense graduar (4rt ESO),Certificats sense graduar (4rt ESO),9
40,VALLÈS OCCIDENTAL,0408,VALLÈS OCCIDENTAL,08187,SABADELL,0818701,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,4,DONA,Promo/gradua sense pendents juny,Promo/gradua sense pendents juny,272
40,VALLÈS OCCIDENTAL,0408,VALLÈS OCCIDENTAL,08187,SABADELL,0818701,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,4,DONA,Promo/gradua sense pendents setembre,Promo/gradua sense pendents setembre,33
40,VALLÈS OCCIDENTAL,0408,VALLÈS OCCIDENTAL,08187,SABADELL,0818701,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,4,DONA,Repeteixen,Repeteixen,5
40,VALLÈS OCCIDENTAL,0408,VALLÈS OCCIDENTAL,08187,SABADELL,0818701,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,4,HOME,Certificats sense graduar (4rt ESO),Certificats sense graduar (4rt ESO),7
40,VALLÈS OCCIDENTAL,0408,VALLÈS OCCIDENTAL,08187,SABADELL,0818701,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,4,HOME,Promo/gradua sense pendents juny,Promo/gradua sense pendents juny,217
40,VALLÈS OCCIDENTAL,0408,VALLÈS OCCIDENTAL,08187,SABADELL,0818701,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,4,HOME,Promo/gradua sense pendents setembre,Promo/gradua sense pendents setembre,40
40,VALLÈS OCCIDENTAL,0408,VALLÈS OCCIDENTAL,08187,SABADELL,0818701,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,4,HOME,Repeteixen,Repeteixen,15
40,VALLÈS OCCIDENTAL,0408,VALLÈS OCCIDENTAL,08187,SABADELL,0818701,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,1,DONA,Promo/gradua amb pendents,Promo/gradua amb pendents,15
40,VALLÈS OCCIDENTAL,0408,VALLÈS OCCIDENTAL,08187,SABADELL,0818701,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,1,DONA,Promo/gradua sense pendents juny,Promo/gradua sense pendents juny,73
40,VALLÈS OCCIDENTAL,0408,VALLÈS OCCIDENTAL,08187,SABADELL,0818701,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,1,DONA,Promo/gradua sense pendents setembre,Promo/gradua sense pendents setembre,11
40,VALLÈS OCCIDENTAL,0408,VALLÈS OCCIDENTAL,08187,SABADELL,0818701,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,1,HOME,Promo/gradua amb pendents,Promo/gradua amb pendents,28
40,VALLÈS OCCIDENTAL,0408,VALLÈS OCCIDENTAL,08187,SABADELL,0818701,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,1,HOME,Promo/gradua sense pendents juny,Promo/gradua sense pendents juny,67
40,VALLÈS OCCIDENTAL,0408,VALLÈS OCCIDENTAL,08187,SABADELL,0818701,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,1,HOME,Promo/gradua sense pendents setembre,Promo/gradua sense pendents setembre,21
40,VALLÈS OCCIDENTAL,0408,VALLÈS OCCIDENTAL,08187,SABADELL,0818701,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,2,DONA,Promo/gradua amb pendents,Promo/gradua amb pendents,25
40,VALLÈS OCCIDENTAL,0408,VALLÈS OCCIDENTAL,08187,SABADELL,0818701,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,2,DONA,Promo/gradua sense pendents juny,Promo/gradua sense pendents juny,62
40,VALLÈS OCCIDENTAL,0408,VALLÈS OCCIDENTAL,08187,SABADELL,0818701,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,2,DONA,Promo/gradua sense pendents setembre,Promo/gradua sense pendents setembre,12
40,VALLÈS OCCIDENTAL,0408,VALLÈS OCCIDENTAL,08187,SABADELL,0818701,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,2,HOME,Promo/gradua amb pendents,Promo/gradua amb pendents,36
40,VALLÈS OCCIDENTAL,0408,VALLÈS OCCIDENTAL,08187,SABADELL,0818701,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,2,HOME,Promo/gradua sense pendents juny,Promo/gradua sense pendents juny,59
40,VALLÈS OCCIDENTAL,0408,VALLÈS OCCIDENTAL,08187,SABADELL,0818701,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,2,HOME,Promo/gradua sense pendents setembre,Promo/gradua sense pendents setembre,20
40,VALLÈS OCCIDENTAL,0408,VALLÈS OCCIDENTAL,08187,SABADELL,0818701,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,3,DONA,Promo/gradua amb pendents,Promo/gradua amb pendents,23
40,VALLÈS OCCIDENTAL,0408,VALLÈS OCCIDENTAL,08187,SABADELL,0818701,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,3,DONA,Promo/gradua sense pendents juny,Promo/gradua sense pendents juny,61
40,VALLÈS OCCIDENTAL,0408,VALLÈS OCCIDENTAL,08187,SABADELL,0818701,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,3,DONA,Promo/gradua sense pendents setembre,Promo/gradua sense pendents setembre,18
40,VALLÈS OCCIDENTAL,0408,VALLÈS OCCIDENTAL,08187,SABADELL,0818701,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,3,DONA,Repeteixen,Repeteixen,3
40,VALLÈS OCCIDENTAL,0408,VALLÈS OCCIDENTAL,08187,SABADELL,0818701,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,3,HOME,Promo/gradua amb pendents,Promo/gradua amb pendents,36
40,VALLÈS OCCIDENTAL,0408,VALLÈS OCCIDENTAL,08187,SABADELL,0818701,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,3,HOME,Promo/gradua sense pendents juny,Promo/gradua sense pendents juny,45
40,VALLÈS OCCIDENTAL,0408,VALLÈS OCCIDENTAL,08187,SABADELL,0818701,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,3,HOME,Promo/gradua sense pendents setembre,Promo/gradua sense pendents setembre,15
40,VALLÈS OCCIDENTAL,0408,VALLÈS OCCIDENTAL,08187,SABADELL,0818701,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,3,HOME,Repeteixen,Repeteixen,6
40,VALLÈS OCCIDENTAL,0408,VALLÈS OCCIDENTAL,08187,SABADELL,0818701,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,4,DONA,Certificats sense graduar (4rt ESO),Certificats sense graduar (4rt ESO),7
40,VALLÈS OCCIDENTAL,0408,VALLÈS OCCIDENTAL,08187,SABADELL,0818701,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,4,DONA,Promo/gradua sense pendents juny,Promo/gradua sense pendents juny,62
40,VALLÈS OCCIDENTAL,0408,VALLÈS OCCIDENTAL,08187,SABADELL,0818701,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,4,DONA,Promo/gradua sense pendents setembre,Promo/gradua sense pendents setembre,15
40,VALLÈS OCCIDENTAL,0408,VALLÈS OCCIDENTAL,08187,SABADELL,0818701,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,4,DONA,Repeteixen,Repeteixen,3
40,VALLÈS OCCIDENTAL,0408,VALLÈS OCCIDENTAL,08187,SABADELL,0818701,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,4,HOME,Certificats sense graduar (4rt ESO),Certificats sense graduar (4rt ESO),7
40,VALLÈS OCCIDENTAL,0408,VALLÈS OCCIDENTAL,08187,SABADELL,0818701,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,4,HOME,Promo/gradua sense pendents juny,Promo/gradua sense pendents juny,90
40,VALLÈS OCCIDENTAL,0408,VALLÈS OCCIDENTAL,08187,SABADELL,0818701,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,4,HOME,Promo/gradua sense pendents setembre,Promo/gradua sense pendents setembre,25
40,VALLÈS OCCIDENTAL,0408,VALLÈS OCCIDENTAL,08187,SABADELL,0818701,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,4,HOME,Repeteixen,Repeteixen,5
40,VALLÈS OCCIDENTAL,0408,VALLÈS OCCIDENTAL,08187,SABADELL,0818702,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,1,DONA,Promo/gradua amb pendents,Promo/gradua amb pendents,1
40,VALLÈS OCCIDENTAL,0408,VALLÈS OCCIDENTAL,08187,SABADELL,0818702,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,1,DONA,Promo/gradua sense pendents juny,Promo/gradua sense pendents juny,35
40,VALLÈS OCCIDENTAL,0408,VALLÈS OCCIDENTAL,08187,SABADELL,0818702,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,1,DONA,Promo/gradua sense pendents setembre,Promo/gradua sense pendents setembre,1
40,VALLÈS OCCIDENTAL,0408,VALLÈS OCCIDENTAL,08187,SABADELL,0818702,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,1,HOME,Promo/gradua amb pendents,Promo/gradua amb pendents,10
40,VALLÈS OCCIDENTAL,0408,VALLÈS OCCIDENTAL,08187,SABADELL,0818702,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,1,HOME,Promo/gradua sense pendents juny,Promo/gradua sense pendents juny,39
40,VALLÈS OCCIDENTAL,0408,VALLÈS OCCIDENTAL,08187,SABADELL,0818702,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,1,HOME,Promo/gradua sense pendents setembre,Promo/gradua sense pendents setembre,0
40,VALLÈS OCCIDENTAL,0408,VALLÈS OCCIDENTAL,08187,SABADELL,0818702,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,2,DONA,Promo/gradua amb pendents,Promo/gradua amb pendents,9
40,VALLÈS OCCIDENTAL,0408,VALLÈS OCCIDENTAL,08187,SABADELL,0818702,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,2,DONA,Promo/gradua sense pendents juny,Promo/gradua sense pendents juny,37
40,VALLÈS OCCIDENTAL,0408,VALLÈS OCCIDENTAL,08187,SABADELL,0818702,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,2,DONA,Promo/gradua sense pendents setembre,Promo/gradua sense pendents setembre,5
40,VALLÈS OCCIDENTAL,0408,VALLÈS OCCIDENTAL,08187,SABADELL,0818702,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,2,DONA,Repeteixen,Repeteixen,2
40,VALLÈS OCCIDENTAL,0408,VALLÈS OCCIDENTAL,08187,SABADELL,0818702,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,2,HOME,Promo/gradua amb pendents,Promo/gradua amb pendents,8
40,VALLÈS OCCIDENTAL,0408,VALLÈS OCCIDENTAL,08187,SABADELL,0818702,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,2,HOME,Promo/gradua sense pendents juny,Promo/gradua sense pendents juny,30
40,VALLÈS OCCIDENTAL,0408,VALLÈS OCCIDENTAL,08187,SABADELL,0818702,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,2,HOME,Promo/gradua sense pendents setembre,Promo/gradua sense pendents setembre,8
40,VALLÈS OCCIDENTAL,0408,VALLÈS OCCIDENTAL,08187,SABADELL,0818702,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,2,HOME,Repeteixen,Repeteixen,2
40,VALLÈS OCCIDENTAL,0408,VALLÈS OCCIDENTAL,08187,SABADELL,0818702,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,3,DONA,Promo/gradua amb pendents,Promo/gradua amb pendents,3
40,VALLÈS OCCIDENTAL,0408,VALLÈS OCCIDENTAL,08187,SABADELL,0818702,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,3,DONA,Promo/gradua sense pendents juny,Promo/gradua sense pendents juny,31
40,VALLÈS OCCIDENTAL,0408,VALLÈS OCCIDENTAL,08187,SABADELL,0818702,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,3,DONA,Promo/gradua sense pendents setembre,Promo/gradua sense pendents setembre,3
40,VALLÈS OCCIDENTAL,0408,VALLÈS OCCIDENTAL,08187,SABADELL,0818702,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,3,HOME,Promo/gradua amb pendents,Promo/gradua amb pendents,14
40,VALLÈS OCCIDENTAL,0408,VALLÈS OCCIDENTAL,08187,SABADELL,0818702,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,3,HOME,Promo/gradua sense pendents juny,Promo/gradua sense pendents juny,27
40,VALLÈS OCCIDENTAL,0408,VALLÈS OCCIDENTAL,08187,SABADELL,0818702,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,3,HOME,Promo/gradua sense pendents setembre,Promo/gradua sense pendents setembre,4
40,VALLÈS OCCIDENTAL,0408,VALLÈS OCCIDENTAL,08187,SABADELL,0818702,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,3,HOME,Repeteixen,Repeteixen,4
40,VALLÈS OCCIDENTAL,0408,VALLÈS OCCIDENTAL,08187,SABADELL,0818702,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,4,DONA,Promo/gradua sense pendents juny,Promo/gradua sense pendents juny,27
40,VALLÈS OCCIDENTAL,0408,VALLÈS OCCIDENTAL,08187,SABADELL,0818702,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,4,DONA,Promo/gradua sense pendents setembre,Promo/gradua sense pendents setembre,7
40,VALLÈS OCCIDENTAL,0408,VALLÈS OCCIDENTAL,08187,SABADELL,0818702,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,4,DONA,Repeteixen,Repeteixen,1
40,VALLÈS OCCIDENTAL,0408,VALLÈS OCCIDENTAL,08187,SABADELL,0818702,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,4,HOME,Certificats sense graduar (4rt ESO),Certificats sense graduar (4rt ESO),1
40,VALLÈS OCCIDENTAL,0408,VALLÈS OCCIDENTAL,08187,SABADELL,0818702,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,4,HOME,Promo/gradua sense pendents juny,Promo/gradua sense pendents juny,27
40,VALLÈS OCCIDENTAL,0408,VALLÈS OCCIDENTAL,08187,SABADELL,0818702,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,4,HOME,Promo/gradua sense pendents setembre,Promo/gradua sense pendents setembre,12
40,VALLÈS OCCIDENTAL,0408,VALLÈS OCCIDENTAL,08187,SABADELL,0818702,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,4,HOME,Repeteixen,Repeteixen,3
40,VALLÈS OCCIDENTAL,0408,VALLÈS OCCIDENTAL,08187,SABADELL,0818703,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,1,DONA,Promo/gradua amb pendents,Promo/gradua amb pendents,49
40,VALLÈS OCCIDENTAL,0408,VALLÈS OCCIDENTAL,08187,SABADELL,0818703,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,1,DONA,Promo/gradua sense pendents juny,Promo/gradua sense pendents juny,92
40,VALLÈS OCCIDENTAL,0408,VALLÈS OCCIDENTAL,08187,SABADELL,0818703,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,1,DONA,Promo/gradua sense pendents setembre,Promo/gradua sense pendents setembre,15
40,VALLÈS OCCIDENTAL,0408,VALLÈS OCCIDENTAL,08187,SABADELL,0818703,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,1,DONA,Repeteixen,Repeteixen,4
40,VALLÈS OCCIDENTAL,0408,VALLÈS OCCIDENTAL,08187,SABADELL,0818703,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,1,HOME,Promo/gradua amb pendents,Promo/gradua amb pendents,72
40,VALLÈS OCCIDENTAL,0408,VALLÈS OCCIDENTAL,08187,SABADELL,0818703,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,1,HOME,Promo/gradua sense pendents juny,Promo/gradua sense pendents juny,83
40,VALLÈS OCCIDENTAL,0408,VALLÈS OCCIDENTAL,08187,SABADELL,0818703,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,1,HOME,Promo/gradua sense pendents setembre,Promo/gradua sense pendents setembre,12
40,VALLÈS OCCIDENTAL,0408,VALLÈS OCCIDENTAL,08187,SABADELL,0818703,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,1,HOME,Repeteixen,Repeteixen,11
40,VALLÈS OCCIDENTAL,0408,VALLÈS OCCIDENTAL,08187,SABADELL,0818703,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,2,DONA,Promo/gradua amb pendents,Promo/gradua amb pendents,68
