Àrea teritorial codi,Àrea territorial,Comarca codi,Comarca,Municipi codi,Municipi,Districte codi,Naturalesa,Titularitat,Estudis,Curs,Sexe,Concert,Resultat de l'avaluació,Nombre d'avaluats
1060,CATALUNYA CENTRAL,24,OSONA,08283,TONA,0828300,PÚBLIC,DEPARTAMENT D'ENSENYAMENT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,3,DONA,,No promocionen,2
1060,CATALUNYA CENTRAL,24,OSONA,08283,TONA,0828300,PÚBLIC,DEPARTAMENT D'ENSENYAMENT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,3,DONA,,Promocionen al mes de juny,24
1060,CATALUNYA CENTRAL,24,OSONA,08283,TONA,0828300,PÚBLIC,DEPARTAMENT D'ENSENYAMENT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,3,DONA,,Promocionen al mes de setembre,2
1060,CATALUNYA CENTRAL,24,OSONA,08283,TONA,0828300,PÚBLIC,DEPARTAMENT D'ENSENYAMENT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,3,DONA,,Promocionen amb pendents,6
1060,CATALUNYA CENTRAL,24,OSONA,08283,TONA,0828300,PÚBLIC,DEPARTAMENT D'ENSENYAMENT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,3,HOME,,Alumnes avaluats,34
1060,CATALUNYA CENTRAL,24,OSONA,08283,TONA,0828300,PÚBLIC,DEPARTAMENT D'ENSENYAMENT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,3,HOME,,No promocionen,2
1060,CATALUNYA CENTRAL,24,OSONA,08283,TONA,0828300,PÚBLIC,DEPARTAMENT D'ENSENYAMENT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,3,HOME,,Promocionen al mes de juny,16
1060,CATALUNYA CENTRAL,24,OSONA,08283,TONA,0828300,PÚBLIC,DEPARTAMENT D'ENSENYAMENT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,3,HOME,,Promocionen al mes de setembre,4
1060,CATALUNYA CENTRAL,24,OSONA,08283,TONA,0828300,PÚBLIC,DEPARTAMENT D'ENSENYAMENT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,3,HOME,,Promocionen amb pendents,12
1060,CATALUNYA CENTRAL,24,OSONA,08283,TONA,0828300,PÚBLIC,DEPARTAMENT D'ENSENYAMENT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,4,DONA,,Alumnes avaluats,29
1060,CATALUNYA CENTRAL,24,OSONA,08283,TONA,0828300,PÚBLIC,DEPARTAMENT D'ENSENYAMENT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,4,DONA,,No promocionen,1
1060,CATALUNYA CENTRAL,24,OSONA,08283,TONA,0828300,PÚBLIC,DEPARTAMENT D'ENSENYAMENT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,4,DONA,,Promocionen al mes de juny,23
1060,CATALUNYA CENTRAL,24,OSONA,08283,TONA,0828300,PÚBLIC,DEPARTAMENT D'ENSENYAMENT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,4,DONA,,Promocionen al mes de setembre,3
1060,CATALUNYA CENTRAL,24,OSONA,08283,TONA,0828300,PÚBLIC,DEPARTAMENT D'ENSENYAMENT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,4,DONA,,S'ha expedit certificat,2
1060,CATALUNYA CENTRAL,24,OSONA,08283,TONA,0828300,PÚBLIC,DEPARTAMENT D'ENSENYAMENT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,4,HOME,,Alumnes avaluats,18
1060,CATALUNYA CENTRAL,24,OSONA,08283,TONA,0828300,PÚBLIC,DEPARTAMENT D'ENSENYAMENT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,4,HOME,,No promocionen,1
1060,CATALUNYA CENTRAL,24,OSONA,08283,TONA,0828300,PÚBLIC,DEPARTAMENT D'ENSENYAMENT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,4,HOME,,Promocionen al mes de juny,14
1060,CATALUNYA CENTRAL,24,OSONA,08283,TONA,0828300,PÚBLIC,DEPARTAMENT D'ENSENYAMENT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,4,HOME,,Promocionen al mes de setembre,3
1060,CATALUNYA CENTRAL,24,OSONA,08285,TORELLÓ,0828500,PRIVAT,ASSOCIACIONS,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,1,DONA,SI,Alumnes avaluats,11
1060,CATALUNYA CENTRAL,24,OSONA,08285,TORELLÓ,0828500,PRIVAT,ASSOCIACIONS,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,1,DONA,SI,Promocionen al mes de juny,5
1060,CATALUNYA CENTRAL,24,OSONA,08285,TORELLÓ,0828500,PRIVAT,ASSOCIACIONS,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,1,DONA,SI,Promocionen al mes de setembre,6
1060,CATALUNYA CENTRAL,24,OSONA,08285,TORELLÓ,0828500,PRIVAT,ASSOCIACIONS,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,1,HOME,SI,Alumnes avaluats,13
1060,CATALUNYA CENTRAL,24,OSONA,08285,TORELLÓ,0828500,PRIVAT,ASSOCIACIONS,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,1,HOME,SI,Promocionen al mes de juny,10
1060,CATALUNYA CENTRAL,24,OSONA,08285,TORELLÓ,0828500,PRIVAT,ASSOCIACIONS,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,1,HOME,SI,Promocionen al mes de setembre,3
1060,CATALUNYA CENTRAL,24,OSONA,08285,TORELLÓ,0828500,PRIVAT,ASSOCIACIONS,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,2,DONA,SI,Alumnes avaluats,8
1060,CATALUNYA CENTRAL,24,OSONA,08285,TORELLÓ,0828500,PRIVAT,ASSOCIACIONS,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,2,DONA,SI,Promocionen al mes de juny,7
1060,CATALUNYA CENTRAL,24,OSONA,08285,TORELLÓ,0828500,PRIVAT,ASSOCIACIONS,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,2,DONA,SI,Promocionen al mes de setembre,1
1060,CATALUNYA CENTRAL,24,OSONA,08285,TORELLÓ,0828500,PRIVAT,ASSOCIACIONS,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,2,HOME,SI,Alumnes avaluats,16
1060,CATALUNYA CENTRAL,24,OSONA,08285,TORELLÓ,0828500,PRIVAT,ASSOCIACIONS,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,2,HOME,SI,No promocionen,1
1060,CATALUNYA CENTRAL,24,OSONA,08285,TORELLÓ,0828500,PRIVAT,ASSOCIACIONS,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,2,HOME,SI,Promocionen al mes de juny,5
1060,CATALUNYA CENTRAL,24,OSONA,08285,TORELLÓ,0828500,PRIVAT,ASSOCIACIONS,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,2,HOME,SI,Promocionen al mes de setembre,10
1060,CATALUNYA CENTRAL,24,OSONA,08285,TORELLÓ,0828500,PRIVAT,ASSOCIACIONS,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,3,DONA,SI,Alumnes avaluats,17
1060,CATALUNYA CENTRAL,24,OSONA,08285,TORELLÓ,0828500,PRIVAT,ASSOCIACIONS,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,3,DONA,SI,No promocionen,2
1060,CATALUNYA CENTRAL,24,OSONA,08285,TORELLÓ,0828500,PRIVAT,ASSOCIACIONS,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,3,DONA,SI,Promocionen al mes de juny,3
1060,CATALUNYA CENTRAL,24,OSONA,08285,TORELLÓ,0828500,PRIVAT,ASSOCIACIONS,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,3,DONA,SI,Promocionen al mes de setembre,12
1060,CATALUNYA CENTRAL,24,OSONA,08285,TORELLÓ,0828500,PRIVAT,ASSOCIACIONS,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,3,HOME,SI,Alumnes avaluats,10
1060,CATALUNYA CENTRAL,24,OSONA,08285,TORELLÓ,0828500,PRIVAT,ASSOCIACIONS,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,3,HOME,SI,No promocionen,2
1060,CATALUNYA CENTRAL,24,OSONA,08285,TORELLÓ,0828500,PRIVAT,ASSOCIACIONS,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,3,HOME,SI,Promocionen al mes de juny,1
1060,CATALUNYA CENTRAL,24,OSONA,08285,TORELLÓ,0828500,PRIVAT,ASSOCIACIONS,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,3,HOME,SI,Promocionen al mes de setembre,7
1060,CATALUNYA CENTRAL,24,OSONA,08285,TORELLÓ,0828500,PRIVAT,ASSOCIACIONS,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,4,DONA,SI,Alumnes avaluats,10
1060,CATALUNYA CENTRAL,24,OSONA,08285,TORELLÓ,0828500,PRIVAT,ASSOCIACIONS,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,4,DONA,SI,Promocionen al mes de juny,9
1060,CATALUNYA CENTRAL,24,OSONA,08285,TORELLÓ,0828500,PRIVAT,ASSOCIACIONS,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,4,DONA,SI,Promocionen al mes de setembre,1
1060,CATALUNYA CENTRAL,24,OSONA,08285,TORELLÓ,0828500,PRIVAT,ASSOCIACIONS,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,4,HOME,SI,Alumnes avaluats,15
1060,CATALUNYA CENTRAL,24,OSONA,08285,TORELLÓ,0828500,PRIVAT,ASSOCIACIONS,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,4,HOME,SI,Promocionen al mes de juny,11
1060,CATALUNYA CENTRAL,24,OSONA,08285,TORELLÓ,0828500,PRIVAT,ASSOCIACIONS,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,4,HOME,SI,Promocionen al mes de setembre,4
1060,CATALUNYA CENTRAL,24,OSONA,08285,TORELLÓ,0828500,PRIVAT,ORDES I CONGREGACIONS CATÒLICS,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,1,DONA,SI,Alumnes avaluats,19
1060,CATALUNYA CENTRAL,24,OSONA,08285,TORELLÓ,0828500,PRIVAT,ORDES I CONGREGACIONS CATÒLICS,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,1,DONA,SI,Promocionen al mes de juny,19
1060,CATALUNYA CENTRAL,24,OSONA,08285,TORELLÓ,0828500,PRIVAT,ORDES I CONGREGACIONS CATÒLICS,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,1,HOME,SI,Alumnes avaluats,30
1060,CATALUNYA CENTRAL,24,OSONA,08285,TORELLÓ,0828500,PRIVAT,ORDES I CONGREGACIONS CATÒLICS,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,1,HOME,SI,Promocionen al mes de juny,26
1060,CATALUNYA CENTRAL,24,OSONA,08285,TORELLÓ,0828500,PRIVAT,ORDES I CONGREGACIONS CATÒLICS,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,1,HOME,SI,Promocionen al mes de setembre,2
1060,CATALUNYA CENTRAL,24,OSONA,08285,TORELLÓ,0828500,PRIVAT,ORDES I CONGREGACIONS CATÒLICS,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,1,HOME,SI,Promocionen amb pendents,2
1060,CATALUNYA CENTRAL,24,OSONA,08285,TORELLÓ,0828500,PRIVAT,ORDES I CONGREGACIONS CATÒLICS,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,2,DONA,SI,Alumnes avaluats,21
1060,CATALUNYA CENTRAL,24,OSONA,08285,TORELLÓ,0828500,PRIVAT,ORDES I CONGREGACIONS CATÒLICS,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,2,DONA,SI,Promocionen al mes de juny,18
1060,CATALUNYA CENTRAL,24,OSONA,08285,TORELLÓ,0828500,PRIVAT,ORDES I CONGREGACIONS CATÒLICS,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,2,DONA,SI,Promocionen al mes de setembre,1
1060,CATALUNYA CENTRAL,24,OSONA,08285,TORELLÓ,0828500,PRIVAT,ORDES I CONGREGACIONS CATÒLICS,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,2,DONA,SI,Promocionen amb pendents,2
1060,CATALUNYA CENTRAL,24,OSONA,08285,TORELLÓ,0828500,PRIVAT,ORDES I CONGREGACIONS CATÒLICS,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,2,HOME,SI,Alumnes avaluats,25
1060,CATALUNYA CENTRAL,24,OSONA,08285,TORELLÓ,0828500,PRIVAT,ORDES I CONGREGACIONS CATÒLICS,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,2,HOME,SI,No promocionen,1
1060,CATALUNYA CENTRAL,24,OSONA,08285,TORELLÓ,0828500,PRIVAT,ORDES I CONGREGACIONS CATÒLICS,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,2,HOME,SI,Promocionen al mes de juny,17
1060,CATALUNYA CENTRAL,24,OSONA,08285,TORELLÓ,0828500,PRIVAT,ORDES I CONGREGACIONS CATÒLICS,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,2,HOME,SI,Promocionen al mes de setembre,4
1060,CATALUNYA CENTRAL,24,OSONA,08285,TORELLÓ,0828500,PRIVAT,ORDES I CONGREGACIONS CATÒLICS,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,2,HOME,SI,Promocionen amb pendents,3
1060,CATALUNYA CENTRAL,24,OSONA,08285,TORELLÓ,0828500,PRIVAT,ORDES I CONGREGACIONS CATÒLICS,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,3,DONA,SI,Alumnes avaluats,22
1060,CATALUNYA CENTRAL,24,OSONA,08285,TORELLÓ,0828500,PRIVAT,ORDES I CONGREGACIONS CATÒLICS,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,3,DONA,SI,No promocionen,1
1060,CATALUNYA CENTRAL,24,OSONA,08285,TORELLÓ,0828500,PRIVAT,ORDES I CONGREGACIONS CATÒLICS,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,3,DONA,SI,Promocionen al mes de juny,18
1060,CATALUNYA CENTRAL,24,OSONA,08285,TORELLÓ,0828500,PRIVAT,ORDES I CONGREGACIONS CATÒLICS,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,3,DONA,SI,Promocionen al mes de setembre,1
1060,CATALUNYA CENTRAL,24,OSONA,08285,TORELLÓ,0828500,PRIVAT,ORDES I CONGREGACIONS CATÒLICS,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,3,DONA,SI,Promocionen amb pendents,2
1060,CATALUNYA CENTRAL,24,OSONA,08285,TORELLÓ,0828500,PRIVAT,ORDES I CONGREGACIONS CATÒLICS,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,3,HOME,SI,Alumnes avaluats,25
1060,CATALUNYA CENTRAL,24,OSONA,08285,TORELLÓ,0828500,PRIVAT,ORDES I CONGREGACIONS CATÒLICS,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,3,HOME,SI,No promocionen,2
1060,CATALUNYA CENTRAL,24,OSONA,08285,TORELLÓ,0828500,PRIVAT,ORDES I CONGREGACIONS CATÒLICS,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,3,HOME,SI,Promocionen al mes de juny,17
1060,CATALUNYA CENTRAL,24,OSONA,08285,TORELLÓ,0828500,PRIVAT,ORDES I CONGREGACIONS CATÒLICS,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,3,HOME,SI,Promocionen al mes de setembre,2
1060,CATALUNYA CENTRAL,24,OSONA,08285,TORELLÓ,0828500,PRIVAT,ORDES I CONGREGACIONS CATÒLICS,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,3,HOME,SI,Promocionen amb pendents,4
1060,CATALUNYA CENTRAL,24,OSONA,08285,TORELLÓ,0828500,PRIVAT,ORDES I CONGREGACIONS CATÒLICS,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,4,DONA,SI,Alumnes avaluats,10
1060,CATALUNYA CENTRAL,24,OSONA,08285,TORELLÓ,0828500,PRIVAT,ORDES I CONGREGACIONS CATÒLICS,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,4,DONA,SI,Promocionen al mes de juny,10
1060,CATALUNYA CENTRAL,24,OSONA,08285,TORELLÓ,0828500,PRIVAT,ORDES I CONGREGACIONS CATÒLICS,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,4,HOME,SI,Alumnes avaluats,15
1060,CATALUNYA CENTRAL,24,OSONA,08285,TORELLÓ,0828500,PRIVAT,ORDES I CONGREGACIONS CATÒLICS,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,4,HOME,SI,Promocionen al mes de juny,13
1060,CATALUNYA CENTRAL,24,OSONA,08285,TORELLÓ,0828500,PRIVAT,ORDES I CONGREGACIONS CATÒLICS,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,4,HOME,SI,Promocionen al mes de setembre,1
1060,CATALUNYA CENTRAL,24,OSONA,08285,TORELLÓ,0828500,PRIVAT,ORDES I CONGREGACIONS CATÒLICS,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,4,HOME,SI,S'ha expedit certificat,1
1060,CATALUNYA CENTRAL,24,OSONA,08285,TORELLÓ,0828500,PÚBLIC,DEPARTAMENT D'ENSENYAMENT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,1,DONA,,Alumnes avaluats,60
1060,CATALUNYA CENTRAL,24,OSONA,08285,TORELLÓ,0828500,PÚBLIC,DEPARTAMENT D'ENSENYAMENT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,1,DONA,,Promocionen al mes de juny,46
1060,CATALUNYA CENTRAL,24,OSONA,08285,TORELLÓ,0828500,PÚBLIC,DEPARTAMENT D'ENSENYAMENT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,1,DONA,,Promocionen al mes de setembre,5
1060,CATALUNYA CENTRAL,24,OSONA,08285,TORELLÓ,0828500,PÚBLIC,DEPARTAMENT D'ENSENYAMENT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,1,DONA,,Promocionen amb pendents,9
1060,CATALUNYA CENTRAL,24,OSONA,08285,TORELLÓ,0828500,PÚBLIC,DEPARTAMENT D'ENSENYAMENT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,1,HOME,,Alumnes avaluats,67
1060,CATALUNYA CENTRAL,24,OSONA,08285,TORELLÓ,0828500,PÚBLIC,DEPARTAMENT D'ENSENYAMENT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,1,HOME,,No promocionen,2
1060,CATALUNYA CENTRAL,24,OSONA,08285,TORELLÓ,0828500,PÚBLIC,DEPARTAMENT D'ENSENYAMENT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,1,HOME,,Promocionen al mes de juny,37
1060,CATALUNYA CENTRAL,24,OSONA,08285,TORELLÓ,0828500,PÚBLIC,DEPARTAMENT D'ENSENYAMENT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,1,HOME,,Promocionen al mes de setembre,12
1060,CATALUNYA CENTRAL,24,OSONA,08285,TORELLÓ,0828500,PÚBLIC,DEPARTAMENT D'ENSENYAMENT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,1,HOME,,Promocionen amb pendents,16
1060,CATALUNYA CENTRAL,24,OSONA,08285,TORELLÓ,0828500,PÚBLIC,DEPARTAMENT D'ENSENYAMENT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,2,DONA,,Alumnes avaluats,60
1060,CATALUNYA CENTRAL,24,OSONA,08285,TORELLÓ,0828500,PÚBLIC,DEPARTAMENT D'ENSENYAMENT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,2,DONA,,No promocionen,3
1060,CATALUNYA CENTRAL,24,OSONA,08285,TORELLÓ,0828500,PÚBLIC,DEPARTAMENT D'ENSENYAMENT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,2,DONA,,Promocionen al mes de juny,42
1060,CATALUNYA CENTRAL,24,OSONA,08285,TORELLÓ,0828500,PÚBLIC,DEPARTAMENT D'ENSENYAMENT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,2,DONA,,Promocionen al mes de setembre,6
1060,CATALUNYA CENTRAL,24,OSONA,08285,TORELLÓ,0828500,PÚBLIC,DEPARTAMENT D'ENSENYAMENT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,2,DONA,,Promocionen amb pendents,9
1060,CATALUNYA CENTRAL,24,OSONA,08285,TORELLÓ,0828500,PÚBLIC,DEPARTAMENT D'ENSENYAMENT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,2,HOME,,Alumnes avaluats,45
1060,CATALUNYA CENTRAL,24,OSONA,08285,TORELLÓ,0828500,PÚBLIC,DEPARTAMENT D'ENSENYAMENT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,2,HOME,,No promocionen,2
1060,CATALUNYA CENTRAL,24,OSONA,08285,TORELLÓ,0828500,PÚBLIC,DEPARTAMENT D'ENSENYAMENT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,2,HOME,,Promocionen al mes de juny,18
1060,CATALUNYA CENTRAL,24,OSONA,08285,TORELLÓ,0828500,PÚBLIC,DEPARTAMENT D'ENSENYAMENT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,2,HOME,,Promocionen al mes de setembre,8
1060,CATALUNYA CENTRAL,24,OSONA,08285,TORELLÓ,0828500,PÚBLIC,DEPARTAMENT D'ENSENYAMENT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,2,HOME,,Promocionen amb pendents,17
1060,CATALUNYA CENTRAL,24,OSONA,08285,TORELLÓ,0828500,PÚBLIC,DEPARTAMENT D'ENSENYAMENT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,3,DONA,,Alumnes avaluats,40
1060,CATALUNYA CENTRAL,24,OSONA,08285,TORELLÓ,0828500,PÚBLIC,DEPARTAMENT D'ENSENYAMENT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,3,DONA,,No promocionen,6
1060,CATALUNYA CENTRAL,24,OSONA,08285,TORELLÓ,0828500,PÚBLIC,DEPARTAMENT D'ENSENYAMENT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,3,DONA,,Promocionen al mes de juny,23
1060,CATALUNYA CENTRAL,24,OSONA,08285,TORELLÓ,0828500,PÚBLIC,DEPARTAMENT D'ENSENYAMENT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,3,DONA,,Promocionen al mes de setembre,3
1060,CATALUNYA CENTRAL,24,OSONA,08285,TORELLÓ,0828500,PÚBLIC,DEPARTAMENT D'ENSENYAMENT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,3,DONA,,Promocionen amb pendents,8
1060,CATALUNYA CENTRAL,24,OSONA,08285,TORELLÓ,0828500,PÚBLIC,DEPARTAMENT D'ENSENYAMENT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,3,HOME,,Alumnes avaluats,39
1060,CATALUNYA CENTRAL,24,OSONA,08285,TORELLÓ,0828500,PÚBLIC,DEPARTAMENT D'ENSENYAMENT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,3,HOME,,Promocionen al mes de juny,21
1060,CATALUNYA CENTRAL,24,OSONA,08285,TORELLÓ,0828500,PÚBLIC,DEPARTAMENT D'ENSENYAMENT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,3,HOME,,Promocionen al mes de setembre,1
1060,CATALUNYA CENTRAL,24,OSONA,08285,TORELLÓ,0828500,PÚBLIC,DEPARTAMENT D'ENSENYAMENT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,3,HOME,,Promocionen amb pendents,17
1060,CATALUNYA CENTRAL,24,OSONA,08285,TORELLÓ,0828500,PÚBLIC,DEPARTAMENT D'ENSENYAMENT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,4,DONA,,Alumnes avaluats,52
1060,CATALUNYA CENTRAL,24,OSONA,08285,TORELLÓ,0828500,PÚBLIC,DEPARTAMENT D'ENSENYAMENT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,4,DONA,,No promocionen,1
1060,CATALUNYA CENTRAL,24,OSONA,08285,TORELLÓ,0828500,PÚBLIC,DEPARTAMENT D'ENSENYAMENT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,4,DONA,,Promocionen al mes de juny,47
1060,CATALUNYA CENTRAL,24,OSONA,08285,TORELLÓ,0828500,PÚBLIC,DEPARTAMENT D'ENSENYAMENT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,4,DONA,,Promocionen al mes de setembre,3
1060,CATALUNYA CENTRAL,24,OSONA,08285,TORELLÓ,0828500,PÚBLIC,DEPARTAMENT D'ENSENYAMENT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,4,DONA,,S'ha expedit certificat,1
1060,CATALUNYA CENTRAL,24,OSONA,08285,TORELLÓ,0828500,PÚBLIC,DEPARTAMENT D'ENSENYAMENT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,4,HOME,,Alumnes avaluats,39
1060,CATALUNYA CENTRAL,24,OSONA,08285,TORELLÓ,0828500,PÚBLIC,DEPARTAMENT D'ENSENYAMENT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,4,HOME,,No promocionen,3
1060,CATALUNYA CENTRAL,24,OSONA,08285,TORELLÓ,0828500,PÚBLIC,DEPARTAMENT D'ENSENYAMENT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,4,HOME,,Promocionen al mes de juny,27
1060,CATALUNYA CENTRAL,24,OSONA,08285,TORELLÓ,0828500,PÚBLIC,DEPARTAMENT D'ENSENYAMENT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,4,HOME,,Promocionen al mes de setembre,8
1060,CATALUNYA CENTRAL,24,OSONA,08285,TORELLÓ,0828500,PÚBLIC,DEPARTAMENT D'ENSENYAMENT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,4,HOME,,S'ha expedit certificat,1
1060,CATALUNYA CENTRAL,24,OSONA,08298,VIC,0829800,PRIVAT,FUNDACIONS,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,1,DONA,SI,Alumnes avaluats,111
1060,CATALUNYA CENTRAL,24,OSONA,08298,VIC,0829800,PRIVAT,FUNDACIONS,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,1,DONA,SI,No promocionen,2
1060,CATALUNYA CENTRAL,24,OSONA,08298,VIC,0829800,PRIVAT,FUNDACIONS,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,1,DONA,SI,Promocionen al mes de juny,85
1060,CATALUNYA CENTRAL,24,OSONA,08298,VIC,0829800,PRIVAT,FUNDACIONS,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,1,DONA,SI,Promocionen al mes de setembre,6
1060,CATALUNYA CENTRAL,24,OSONA,08298,VIC,0829800,PRIVAT,FUNDACIONS,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,1,DONA,SI,Promocionen amb pendents,18
